Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Olomouc R32,W vs Strakhova,71% (5/7),57% (8/14),2/3,1/1,13% (1/8),1/2,0/0,100% (4/4),75% (3/4)
2019 W15 Le Havre R16,L vs Morderger,50% (2/4),71% (5/7),0/0,0/0,50% (7/14),0/2,0/1,- (0/0),- (0/0)
2019 W15 Le Havre R32,W vs Nicault,67% (6/9),55% (6/11),2/6,1/2,40% (2/5),0/0,0/0,60% (3/5),80% (4/5)
2019 W15 Gonesse R16,L vs Heise,50% (4/8),50% (2/4),0/0,0/0,62% (8/13),2/4,0/1,- (0/0),- (0/0)
2019 W15 Gonesse R32,W vs Le Bihan,55% (6/11),75% (6/8),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Amiens SF,L vs Masarova,42% (5/12),25% (1/4),0/0,0/0,0% (0/4),1/3,0/1,50% (3/6),33% (2/6)
2019 W15 Amiens QF,W vs Rame,47% (9/19),46% (6/13),2/3,1/1,79% (23/29),3/4,0/0,- (0/0),- (0/0)
2019 W15 Antalya R16,W vs Miklova,67% (8/12),29% (4/14),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Bejenaru,67% (6/9),86% (6/7),2/2,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya R16,W vs Aikawa,42% (5/12),58% (7/12),2/3,1/1,60% (6/10),0/0,0/0,- (0/0),- (0/0)
2018 Hammamet $15K R16,L vs Morderger,54% (7/13),71% (5/7),2/3,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K R16,L vs Rosca,43% (9/21),62% (8/13),1/5,0/0,60% (12/20),0/2,0/1,60% (3/5),17% (1/6)
2017 Heraklion $15K F,W vs Detiuc,100% (6/6),88% (7/8),2/2,1/1,20% (1/5),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K SF,W vs Gaspar,70% (7/10),46% (6/13),2/4,1/3,70% (7/10),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K QF,W vs Grimm,100% (6/6),67% (6/9),2/3,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K R16,W vs Gillan,100% (6/6),75% (6/8),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K R32,W vs Davidescu,78% (7/9),71% (5/7),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Heraklion $15K R32,W vs Greiner,70% (7/10),63% (5/8),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R16,L vs Gatto Monticone,56% (5/9),60% (3/5),0/0,0/0,57% (8/14),0/2,0/1,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,L vs Wagner,67% (2/3),50% (3/6),0/0,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2019 (10 matches),,54.4%,54.3%,66.7%,87.5%,56.4%,46.7%,0.0%,66.7%,60.0%
2018 (1 matches),,53.8%,71.4%,66.7%,100.0%,0.0%,-,-,-,-
2017 (44 matches),,59.5%,53.2%,54.1%,60.9%,53.1%,42.4%,11.1%,50.0%,37.8%
2016 (23 matches),,58.4%,54.9%,56.6%,54.5%,47.4%,42.5%,26.7%,54.1%,33.3%
2014 (10 matches),,56.6%,53.3%,80.0%,75.0%,57.6%,58.3%,66.7%,71.4%,48.3%
Career (103 matches),,56.6%,52.6%,57.0%,63.6%,52.5%,44.1%,28.6%,57.6%,42.1%
