Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,2,0,2,0.0%,0-4,0.0%,13-25,34.2%,0-0,-,2,-,-,0.0%,11.9%,73.4%,56.3%,17.2%,45.9%,38.8%,42.2%,0.72,R32 (Kuala Lumpur)
2013,11,2,9,18.2%,7-20,25.9%,98-149,39.7%,0-0,-,9,-,-,2.2%,11.7%,65.3%,59.9%,30.8%,49.8%,42.4%,45.9%,0.84,R16 (Kuala Lumpur)
2012,31,9,22,29.0%,24-47,33.8%,281-370,43.2%,3-2,60.0%,28,-,-,2.2%,8.5%,65.3%,59.7%,40.2%,53.0%,39.7%,46.3%,0.84,SF (Kuala Lumpur)
2011,22,7,15,31.8%,18-32,36.0%,207-264,43.9%,3-1,75.0%,16,-,-,1.1%,8.3%,64.3%,58.8%,41.5%,52.6%,44.5%,48.5%,0.94,QF (Tashkent)
2010,8,4,4,50.0%,8-8,50.0%,77-82,48.4%,3-0,100.0%,5,-,-,2.7%,9.4%,63.2%,60.3%,46.4%,55.2%,42.4%,48.4%,0.95,QF (Linz)
2009,5,4,1,80.0%,9-2,81.8%,60-29,67.4%,0-0,-,1,-,-,1.2%,2.3%,61.6%,49.1%,48.5%,48.8%,46.8%,47.9%,0.92,
2008,15,7,8,46.7%,12-14,46.2%,111-131,45.9%,1-2,33.3%,12,-,-,2.0%,8.3%,64.8%,61.6%,36.4%,52.7%,40.9%,47.1%,0.87,W (Hobart)
2007,58,28,30,48.3%,64-72,47.1%,647-663,49.4%,9-7,56.3%,53,-,-,0.9%,7.7%,70.2%,59.8%,37.5%,53.2%,45.6%,49.3%,0.97,SF (2x)
2006,51,27,24,52.9%,62-54,53.4%,549-535,50.6%,3-4,42.9%,19,-,-,1.2%,7.4%,69.0%,59.4%,45.8%,55.1%,46.8%,50.8%,1.04,W (Seoul)
2005,34,14,20,41.2%,34-45,43.0%,346-392,46.9%,3-5,37.5%,9,-,-,1.9%,7.7%,65.7%,59.5%,39.6%,52.7%,43.8%,48.1%,0.93,SF (Portoroz)
2004,46,25,21,54.3%,58-45,56.3%,515-463,52.7%,6-4,60.0%,8,-,-,2.1%,6.9%,69.5%,63.3%,42.8%,57.0%,46.7%,51.9%,1.09,W (Auckland)
2003,51,27,24,52.9%,62-53,53.9%,529-526,50.1%,8-2,80.0%,6,-,-,2.3%,8.8%,66.5%,64.1%,42.4%,56.8%,44.2%,50.4%,1.02,SF (2x)
2002,62,38,24,61.3%,88-59,59.9%,739-630,54.0%,7-6,53.8%,0,,,,,,,,,,,,W (2x)
2001,17,8,9,47.1%,18-21,46.2%,176-183,49.0%,1-2,33.3%,0,,,,,,,,,,,,R16 (Bratislava)
2000,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,0,,,,,,,,,,,,R64 (Olympics)
1998,4,1,3,25.0%,3-6,33.3%,32-47,40.5%,0-0,-,0,,,,,,,,,,,,
Career,418,201,217,48.1%,467-484,49.1%,4386-4502,49.3%,47-35,57.3%,168,-,-,1.5%,8.2%,67.5%,60.0%,39.5%,53.3%,44.0%,48.6%,0.94,
