Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2013 Australian Open R64,L vs Azarenka,92.2,,,,,105,,,,,,,80
2012 Roland Garros R128,L vs Wozniacki,92.3,,,,,111,,,,,,,75
2012 Australian Open R64,L vs Goerges,86.2,,,,,95,,,,,,,77
2011 Wimbledon R64,L vs Ivanovic,93.1,94.8,4.4,,,107,84,88.2,3.4,,,92,80
Career (4 matches),,91.6,94.8,4.4,,,111,84,88.2,3.4,,,92,75
