Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2002,8,3,5,37.5%,10-17,37.0%,126-147,46.2%,2-3,40.0%,3,61.7%,24.4%,2.6%,1.5%,72.4%,62.4%,45.9%,57.8%,38.3%,48.2%,0.91,
2001,24,8,16,33.3%,18-39,31.6%,239-301,44.3%,3-7,30.0%,21,71.9%,19.6%,3.1%,2.6%,64.1%,65.1%,50.0%,59.7%,35.0%,47.7%,0.87,R16 (5x)
2000,55,29,26,52.7%,73-65,52.9%,701-640,52.3%,10-15,40.0%,48,79.3%,26.4%,4.4%,2.4%,62.9%,69.2%,52.8%,63.1%,39.4%,51.2%,1.07,F (2x)
1999,51,27,24,52.9%,64-66,49.2%,614-610,50.2%,8-10,44.4%,47,74.7%,25.6%,6.3%,3.1%,59.7%,68.1%,50.7%,61.1%,39.4%,50.1%,1.01,W (Chennai)
1998,65,39,26,60.0%,96-71,57.5%,851-756,53.0%,9-12,42.9%,62,77.0%,30.4%,5.1%,3.1%,60.0%,68.8%,52.2%,62.2%,41.2%,51.5%,1.09,F (3x)
1997,55,30,25,54.5%,76-66,53.5%,697-641,52.1%,12-8,60.0%,48,75.0%,26.8%,5.1%,3.9%,57.7%,68.2%,51.0%,61.0%,40.3%,50.4%,1.03,QF (7x)
1996,67,38,29,56.7%,84-76,52.5%,761-765,49.9%,12-10,54.5%,60,73.7%,26.1%,3.7%,3.5%,60.8%,67.0%,51.1%,60.8%,39.4%,50.2%,1.00,W (Seoul)
1995,56,30,26,53.6%,78-70,52.7%,713-721,49.7%,18-9,66.7%,45,76.9%,23.3%,4.4%,3.7%,60.9%,69.5%,50.1%,61.9%,38.0%,49.9%,1.00,SF (3x)
1994,50,23,27,46.0%,55-68,44.7%,571-629,47.6%,11-11,50.0%,46,72.2%,23.3%,4.1%,3.5%,57.8%,68.8%,47.9%,60.0%,38.7%,49.2%,0.97,SF (2x)
1993,43,21,22,48.8%,57-56,50.4%,525-521,50.2%,7-7,50.0%,39,70.2%,29.5%,3.7%,5.0%,61.0%,64.7%,48.3%,58.3%,40.7%,49.6%,0.98,SF (New Haven)
1992,32,15,17,46.9%,42-40,51.2%,389-374,51.0%,6-4,60.0%,26,68.9%,23.6%,2.7%,4.2%,60.4%,65.0%,48.7%,58.6%,38.4%,48.5%,0.93,R16 (5x)
1991,7,3,4,42.9%,7-9,43.8%,67-76,46.9%,1-2,33.3%,6,61.4%,30.2%,4.6%,3.7%,58.4%,62.4%,49.3%,57.0%,40.8%,48.1%,0.95,R16 (Wellington)
1990,4,3,1,75.0%,8-3,72.7%,60-32,65.2%,0-1,0.0%,0,,,,,,,,,,,,
1989,2,1,1,50.0%,4-4,50.0%,42-41,50.6%,0-1,0.0%,0,,,,,,,,,,,,
1988,4,3,1,75.0%,10-3,76.9%,73-43,62.9%,0-0,-,0,,,,,,,,,,,,
1987,6,6,0,100.0%,16-5,76.2%,115-71,61.8%,0-0,-,0,,,,,,,,,,,,
Career,529,279,250,52.7%,698-658,51.5%,6544-6368,50.7%,99-100,49.7%,451,74.3%,26.1%,4.4%,3.5%,60.4%,67.7%,50.5%,60.9%,39.4%,50.1%,1.01,
