Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Elina Svitolina [UKR],2,8,20.0%,2,1,1,50.0%,2015,2024,10,0.88,2.0%,5.4%,62.2%,57.7%,39.0%,50.6%,43.2%,49.5%,50.8%
7,Elise Mertens [BEL],2,5,28.6%,1,0,1,0.0%,2017,2024,7,0.98,0.6%,7.5%,62.8%,60.1%,47.8%,55.5%,43.5%,41.5%,41.2%
7,Lucie Safarova [CZE],2,5,28.6%,2,1,1,50.0%,2015,2018,7,0.89,3.7%,9.3%,63.4%,62.7%,43.5%,55.7%,39.4%,55.1%,56.8%
6,Shuai Zhang [CHN],3,3,50.0%,1,0,1,0.0%,2010,2024,5,0.94,1.2%,3.1%,71.6%,54.7%,39.8%,50.5%,46.8%,54.3%,60.0%
6,Petra Kvitova [CZE],4,2,66.7%,0,0,0,-,2015,2022,5,1.20,3.1%,6.1%,70.0%,66.3%,44.3%,59.7%,48.3%,60.7%,47.5%
6,Samantha Stosur [AUS],3,3,50.0%,0,0,0,-,2015,2018,6,1.09,4.9%,9.5%,63.9%,70.8%,42.6%,60.6%,43.0%,53.1%,42.9%
6,Caroline Garcia [FRA],5,1,83.3%,1,1,0,100.0%,2011,2018,5,1.28,5.3%,3.1%,66.0%,72.6%,56.0%,67.0%,42.2%,70.0%,42.5%
6,Angelique Kerber [GER],1,5,16.7%,2,1,1,50.0%,2015,2016,5,0.84,5.2%,4.5%,62.3%,56.3%,38.4%,49.5%,42.4%,56.5%,55.6%
5,Ashleigh Barty [AUS],1,4,20.0%,3,1,2,33.3%,2012,2021,4,0.88,3.0%,8.0%,61.8%,57.0%,34.8%,48.5%,45.2%,35.0%,51.3%
5,Lesia Tsurenko [UKR],0,5,0.0%,1,0,1,0.0%,2011,2018,5,0.87,0.9%,7.7%,66.7%,52.1%,40.1%,48.1%,45.1%,52.2%,57.9%
5,Svetlana Kuznetsova [RUS],1,4,20.0%,0,0,0,-,2013,2017,5,0.77,1.1%,4.5%,66.6%,55.7%,40.3%,50.6%,38.1%,49.0%,40.7%
4,Dayana Yastremska [UKR],3,1,75.0%,0,0,0,-,2019,2024,4,1.14,1.7%,4.3%,64.5%,64.4%,44.9%,57.5%,48.5%,62.9%,46.5%
4,Katerina Siniakova [CZE],4,0,100.0%,0,0,0,-,2016,2023,4,1.27,1.7%,5.5%,68.4%,63.6%,49.3%,59.1%,52.0%,60.7%,48.6%
4,Yulia Putintseva [KAZ],0,4,0.0%,1,0,1,0.0%,2011,2023,3,0.61,5.3%,11.2%,56.2%,55.8%,28.4%,43.8%,34.4%,44.0%,40.0%
4,Belinda Bencic [SUI],2,2,50.0%,1,0,1,0.0%,2013,2022,4,0.97,4.0%,7.1%,59.5%,62.9%,37.1%,52.5%,46.1%,52.3%,47.7%
