Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Wimbledon R64,L vs Kostyuk,80% (8/10),50% (8/16),1/2,0/1,62% (13/21),5/7,5/6,25% (1/4),20% (1/5)
2024 Wimbledon R128,W vs Stearns,58% (7/12),45% (5/11),2/6,1/4,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2024 Charleston R32,L vs Svitolina,38% (3/8),100% (3/3),0/0,0/0,50% (6/12),2/4,2/3,- (0/0),- (0/0)
2024 San Diego QF,L vs Navarro,33% (1/3),63% (5/8),0/0,0/0,33% (4/12),1/3,0/1,- (0/0),- (0/0)
2023 US Open R64,L vs Swiatek,50% (4/8),100% (3/3),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2023 US Open R128,W vs Ngounoue,50% (7/14),83% (5/6),2/4,1/3,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Boulter,55% (6/11),29% (2/7),0/0,0/0,20% (1/5),0/2,0/1,60% (3/5),17% (1/6)
2022 Wimbledon R128,L vs Tomova,67% (12/18),21% (4/19),1/1,0/0,62% (8/13),5/7,1/2,- (0/0),- (0/0)
2022 Roland Garros R32,L vs Trevisan,100% (5/5),20% (2/10),0/0,0/0,0% (0/4),3/5,0/1,- (0/0),- (0/0)
2022 Miami R16,W vs Bronzetti,60% (12/20),55% (6/11),2/4,1/1,38% (3/8),1/2,1/1,- (0/0),- (0/0)
2022 Indian Wells R64,W vs Jabeur,67% (12/18),41% (7/17),2/4,1/3,50% (5/10),0/1,0/0,0% (0/3),0% (0/4)
2022 Indian Wells R128,W vs Zhang,50% (7/14),83% (5/6),2/2,1/1,92% (12/13),0/0,0/0,- (0/0),- (0/0)
2022 Adelaide 1 R32,L vs Swiatek,50% (4/8),100% (2/2),0/0,0/0,38% (3/8),2/4,2/3,- (0/0),- (0/0)
2021 Australian Open R64,L vs Barty,50% (3/6),40% (4/10),0/2,0/0,0% (0/6),1/3,0/1,63% (5/8),25% (2/8)
2021 Australian Open R128,W vs Sorribes Tormo,64% (7/11),67% (6/9),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2020 Roland Garros R64,L vs Bouchard,47% (9/19),71% (5/7),1/2,0/0,61% (11/18),5/7,2/3,- (0/0),- (0/0)
2020 Roland Garros R128,W vs Yastremska,64% (9/14),75% (3/4),2/3,1/2,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2019 US Open R128,L vs Ferro,56% (5/9),40% (2/5),0/0,0/0,20% (1/5),4/6,0/1,- (0/0),- (0/0)
2019 Palermo R32,L vs Teichmann,53% (8/15),43% (3/7),0/3,0/0,20% (1/5),0/2,0/1,40% (2/5),20% (1/5)
2019 Wimbledon R128,L vs Svitolina,100% (4/4),50% (1/2),0/0,0/0,44% (4/9),2/4,1/2,- (0/0),- (0/0)
2024 (4 matches),,57.6%,55.3%,37.5%,20.0%,51.0%,57.1%,70.0%,25.0%,20.0%
2023 (3 matches),,51.5%,62.5%,50.0%,33.3%,40.0%,0.0%,0.0%,60.0%,16.7%
2022 (6 matches),,62.7%,40.0%,63.6%,60.0%,55.4%,57.9%,57.1%,0.0%,0.0%
2021 (2 matches),,58.8%,52.6%,50.0%,100.0%,27.3%,33.3%,0.0%,62.5%,25.0%
2020 (2 matches),,54.5%,72.7%,60.0%,50.0%,70.4%,71.4%,66.7%,-,-
Career (241 matches),,55.6%,46.7%,51.4%,49.6%,54.5%,49.9%,47.9%,53.4%,43.5%
