Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,22,12,10,54.5%,7,4,3,57.1%,2013,2025,R16,22,1.00,3.1%,6.4%,62.5%,63.3%,41.4%,55.1%,45.0%,54.9%,46.6%
Roland Garros,10,Clay,21,11,10,52.4%,5,3,2,60.0%,2013,2025,R32,20,1.03,1.8%,6.9%,65.8%,60.5%,43.0%,54.6%,46.9%,54.5%,46.8%
Wimbledon,10,Grass,14,4,10,28.6%,4,0,4,0.0%,2013,2025,R32,13,0.93,3.4%,7.1%,62.6%,62.8%,43.9%,55.7%,41.3%,50.0%,41.8%
US Open,12,Hard,17,5,12,29.4%,3,0,3,0.0%,2011,2025,R64,16,0.95,2.9%,7.8%,62.6%,60.5%,39.0%,52.4%,45.0%,53.9%,47.0%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2016,2016,R64,1,0.86,3.0%,4.5%,65.2%,53.5%,43.5%,50.0%,42.9%,61.5%,33.3%
Fed Cup,4,,9,3,6,33.3%,1,0,1,0.0%,2016,2019,,9,0.95,2.3%,8.1%,64.0%,64.5%,42.2%,56.5%,41.5%,56.5%,42.6%
Paris 125,2,Clay,3,1,2,33.3%,2,1,1,50.0%,2022,2025,R16,3,0.86,4.0%,6.9%,60.6%,60.7%,42.2%,53.4%,40.1%,52.6%,31.6%
Rome,7,Clay,22,15,7,68.2%,7,5,2,71.4%,2015,2025,SF,20,1.01,2.1%,5.8%,67.9%,60.8%,43.0%,55.1%,45.3%,55.7%,50.0%
Miami,8,Hard,17,9,8,52.9%,3,3,0,100.0%,2015,2025,QF,17,0.96,2.7%,6.4%,64.5%,60.0%,40.3%,53.0%,45.3%,44.1%,40.8%
Indian Wells,8,Hard,21,13,8,61.9%,5,2,3,40.0%,2015,2025,R16,19,1.04,1.5%,6.9%,62.2%,59.6%,44.4%,53.9%,48.0%,54.7%,52.4%
Dubai,3,Hard,4,1,3,25.0%,0,0,0,-,2013,2025,R32,4,0.76,3.1%,9.2%,55.9%,58.2%,44.3%,52.1%,36.6%,54.3%,34.6%
Doha,4,Hard,12,7,5,58.3%,1,1,0,100.0%,2013,2025,R32,9,0.98,3.6%,7.6%,61.1%,66.1%,39.6%,55.8%,43.5%,57.9%,38.6%
