Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Charleston R32,L vs Svitolina,4.5,4.4,4.6,45.5%,44.4%,50.0%,33.3%,60.8%,42.5%,-7.5,-6.0,-2.0,-4.3
2024 San Diego QF,L vs Navarro,7.3,6.9,7.7,43.8%,44.8%,43.8%,36.7%,54.1%,19.9%,5.5,2.9,-11.5,-8.8
2023 US Open R64,L vs Swiatek,4.6,4.5,4.7,44.8%,34.6%,27.3%,64.7%,59.9%,61.2%,1.0,0.9,4.5,17.3
2022 Granby F,L vs Kasatkina,6.6,6.2,7.1,47.1%,56.3%,52.4%,35.3%,56.7%,27.6%,9.5,4.5,-6.0,-5.1
2022 Roland Garros R32,L vs Trevisan,5.5,4.2,6.4,35.0%,51.9%,40.0%,64.3%,50.6%,22.6%,16.0,12.4,-3.5,-3.5
2022 Miami R16,W vs Bronzetti,5.4,5.3,5.5,52.2%,44.1%,52.8%,57.6%,63.3%,35.3%,20.0,6.8,2.5,2.5
2022 Indian Wells R64,W vs Jabeur,4.2,4.3,4.0,50.4%,53.8%,52.0%,41.2%,56.0%,50.0%,8.0,4.2,2.5,3.5
2022 Indian Wells R64,W vs Zhang,4.9,5.0,4.7,65.5%,35.7%,65.5%,30.8%,62.7%,53.6%,10.0,6.6,1.5,3.5
2022 Adelaide R32,L vs Swiatek,4.1,3.9,4.3,33.9%,44.4%,64.3%,37.5%,54.6%,8.1%,3.0,3.5,-5.0,-7.5
2019 Palermo R32,L vs Teichmann,4.4,4.1,4.7,45.8%,38.6%,46.4%,81.8%,58.7%,12.9%,10.5,6.3,-7.0,-8.1
2019 Wimbledon R128,L vs Svitolina,3.7,3.8,3.6,42.2%,50.0%,37.5%,33.3%,61.3%,40.0%,10.0,11.0,-2.5,-6.9
2019 Strasbourg R32,W vs Marcinkevica,3.8,4.0,3.5,58.6%,49.0%,46.2%,36.4%,52.4%,49.3%,18.5,14.0,3.0,4.6
2019 Fed Cup RR,L vs Collins,3.8,3.5,4.1,48.9%,58.6%,26.1%,44.4%,49.3%,37.2%,2.0,1.9,1.5,2.2
2018 New Haven R16,L vs Sabalenka,3.5,3.8,3.3,49.3%,54.0%,30.4%,54.5%,63.2%,30.1%,22.5,11.0,2.5,3.0
2017 Moscow R32,W vs Pliskova,3.2,3.6,2.7,51.8%,56.5%,66.7%,50.0%,57.1%,49.5%,25.5,19.5,4.0,8.2
2017 Hong Kong SF,W vs Brady,4.5,4.7,4.3,54.5%,61.5%,66.7%,54.5%,54.3%,27.4%,19.5,16.4,6.5,8.6
2017 Hong Kong QF,W vs Cabrera,4.0,3.4,4.4,45.0%,53.3%,57.1%,69.2%,59.7%,32.3%,23.5,12.7,2.5,2.9
2016 Cincinnati R16,L vs Halep,4.6,5.4,4.0,32.5%,45.5%,26.7%,44.4%,48.3%,20.7%,2.5,3.1,-12.5,-17.6
2016 Montreal R32,L vs Halep,4.2,4.5,3.7,42.6%,30.0%,64.3%,25.0%,62.3%,25.3%,-2.5,-2.1,-7.0,-13.2
2016 Montreal R64,W vs Beck,4.4,4.1,4.7,58.3%,61.3%,50.0%,50.0%,61.1%,17.6%,17.0,12.0,-6.0,-8.1
Career (36 matches),,4.3,4.3,4.4,49.0%,49.6%,47.1%,49.4%,56.2%,28.2%,9.1,6.3,-0.9,-1.1
