Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Shibahara,88.0,90.7,6.9,94.6,88.3,104,69,81.9,5.7,85.3,82.0,90,66
2023 US Open R64,L vs Swiatek,88.0,90.5,8.9,98.2,86.1,107,70,79.6,7.2,85.0,76.3,92,64
2023 US Open R128,W vs Ngounoue,88.1,90.9,7.4,96.0,88.4,103,78,80.3,4.2,,,85,72
2023 Wimbledon R128,L vs Boulter,91.2,97.0,6.6,103.0,92.6,109,87,82.4,4.3,89.0,80.0,91,73
2022 US Open R128,L vs Ruse,90.8,94.1,8.0,103.3,93.5,107,76,78.0,4.6,,,85,73
2019 Wimbledon R128,L vs Svitolina,94.5,97.4,3.6,99.7,95.2,105,90,86.5,2.7,90.0,83.0,90,82
2018 US Open R64,L vs Azarenka,88.4,90.7,5.8,93.8,87.7,103,74,83.8,4.7,88.7,77.5,91,76
2018 Wimbledon R32,L vs Sasnovich,91.3,94.9,6.6,98.0,91.0,108,78,84.9,4.5,84.5,85.0,95,79
2018 Wimbledon R64,W vs Stosur,89.5,94.0,5.2,93.3,91.4,102,85,83.6,3.2,85.5,82.5,89,78
2017 US Open R64,L vs Rogers,87.3,92.7,4.6,95.6,91.1,106,83,77.2,7.4,82.9,79.0,96,61
2017 US Open R128,W vs Kiick,84.4,91.5,5.5,93.3,92.0,104,78,73.7,7.4,76.9,,87,62
2017 Roland Garros R128,L vs Mertens,86.6,93.2,5.5,,,103,75,75.5,5.4,,,84,64
2017 Australian Open R16,L vs Pliskova,88.9,97.4,4.8,100.8,96.4,106,81,80.0,5.8,83.8,75.6,88,69
2017 Australian Open R32,W vs Bacsinszky,87.4,93.6,5.8,95.8,90.1,103,79,77.3,5.5,76.9,80.0,88,66
2017 Australian Open R64,W vs Konjuh,88.9,93.5,5.5,96.8,90.8,100,75,79.5,7.2,82.5,78.4,92,65
2017 Australian Open R128,W vs Broady,88.2,92.9,5.6,94.7,91.5,103,71,75.0,6.9,79.0,82.5,88,64
2016 US Open R128,L vs Safarova,88.3,94.0,7.3,,,107,77,75.2,5.9,,,88,66
2016 Wimbledon R64,L vs Cibulkova,91.8,98.3,5.4,98.0,97.6,107,84,83.7,5.8,,87.5,94,72
2016 Australian Open R16,L vs Suarez Navarro,87.3,90.9,6.6,,,103,76,76.0,6.5,,,88,65
2016 Australian Open R32,W vs Mladenovic,89.1,93.8,5.2,,,104,83,78.5,6.8,,,95,64
Career (26 matches),,88.7,93.3,6.3,96.4,91.0,109,69,79.2,5.7,82.6,80.3,96,61
