Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,3,0,3,0.0%,1,0,1,0.0%,2022,2024,Q1,3,0.79,2.3%,4.6%,68.3%,57.7%,46.4%,54.1%,36.2%,61.1%,52.9%
Roland Garros,3,Clay,6,2,4,33.3%,2,1,1,50.0%,2022,2024,R128,6,0.93,1.8%,4.9%,74.0%,59.9%,46.6%,56.4%,40.6%,54.4%,34.4%
Wimbledon,3,Grass,3,0,3,0.0%,4,1,3,25.0%,2022,2024,Q1,3,0.90,5.4%,3.2%,69.3%,66.5%,46.7%,60.5%,35.6%,76.5%,20.0%
US Open,2,Hard,4,2,2,50.0%,1,1,0,100.0%,2022,2023,Q3,4,0.84,6.4%,6.1%,62.1%,63.9%,38.0%,54.1%,38.7%,64.0%,37.0%
Buenos Aires,2,Clay,2,0,2,0.0%,0,0,0,-,2023,2026,Q1,2,0.69,6.3%,8.1%,66.7%,52.7%,40.5%,48.6%,35.6%,47.4%,23.1%
