Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Umag SF,L vs Sinner,0.92,0.53,36.6,2.0,0.0%,56.3%,0.0%,37.9%,34.8%,25.0%
2021 Kyiv CH F,W vs Baez,1.00,1.48,45.0,3.9,3.6%,71.4%,3.8%,61.5%,48.6%,50.0%
2019 Rome CH Q1,L vs Turchetti,0.81,0.58,40.1,2.1,0.0%,44.8%,0.0%,42.3%,42.5%,38.2%
2019 M15 Tabarka QF,L vs Egea,0.91,0.84,55.4,17.7,0.0%,50.0%,0.0%,54.3%,51.1%,36.6%
2019 M15 Tabarka R16,W vs Fattar,1.17,1.87,31.4,2.2,0.0%,69.2%,0.0%,63.6%,50.0%,57.1%
2019 M15 Tabarka R32,W vs Podzimek,0.78,1.54,39.2,3.0,0.0%,68.4%,0.0%,62.5%,64.0%,72.7%
2019 M15 Pinamar R16,L vs Tirante,0.88,0.50,39.3,2.1,0.0%,50.0%,0.0%,58.6%,23.1%,29.2%
2019 M15 Pinamar R16,L vs Galarza,0.98,0.61,42.2,2.8,0.0%,38.5%,0.0%,45.8%,37.0%,34.8%
2019 M15 Pinamar R32,W vs Huertas Del Pino,1.16,1.33,62.3,3.8,0.0%,58.9%,1.9%,59.6%,46.3%,47.4%
2019 M15 Pinamar QF,L vs Martinez,0.85,0.73,59.5,2.9,0.0%,50.0%,0.0%,50.0%,48.8%,37.5%
2019 M15 Pinamar R16,W vs Ortiz,0.99,2.42,34.4,2.1,-,81.8%,-,64.7%,61.9%,63.2%
2019 M15 Pinamar R32,W vs Galarza,1.10,1.13,71.6,5.1,0.0%,65.9%,0.0%,50.0%,48.0%,37.0%
2016 Italy F9 R32,L vs Ruud,0.93,0.80,63.0,3.0,0.0%,44.4%,0.0%,60.6%,38.1%,43.9%
2016 Italy F8 QF,L vs Maden,1.02,0.52,27.0,2.0,0.0%,53.3%,0.0%,34.5%,20.8%,38.9%
2015 Corrientes CH R32,L vs Andreozzi,0.87,0.36,32.6,2.1,0.0%,57.7%,0.0%,48.0%,14.3%,25.0%
2013 Brazil F18 R32,L vs Kicker,1.04,0.66,44.8,2.0,2.9%,51.4%,0.0%,51.5%,31.3%,30.0%
2022 (1 matches),,0.92,0.53,36.6,2.0,0.0%,56.3%,0.0%,37.9%,34.8%,25.0%
2021 (1 matches),,1.00,1.48,45.0,3.9,3.6%,71.4%,3.8%,61.5%,48.6%,50.0%
2019 (10 matches),,0.98,1.00,50.9,2.9,0.0%,56.9%,0.3%,54.7%,47.1%,43.5%
2016 (2 matches),,0.94,0.67,48.6,2.4,0.0%,48.5%,0.0%,48.4%,31.8%,42.4%
2015 (1 matches),,0.87,0.36,32.6,2.1,0.0%,57.7%,0.0%,48.0%,14.3%,25.0%
Career (16 matches),,0.97,0.90,48.3,2.7,0.4%,56.2%,0.4%,52.6%,42.4%,41.4%
