Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Umag SF,L vs Sinner,43% (3/7),33% (1/3),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2021 Kyiv CH F,W vs Baez,89% (8/9),50% (5/10),2/3,1/2,50% (2/4),1/1,0/0,- (0/0),- (0/0)
2019 Rome CH Q1,L vs Turchetti,100% (5/5),38% (3/8),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2019 M15 Tabarka QF,L vs Egea,47% (8/17),57% (4/7),1/4,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2019 M15 Tabarka R16,W vs Fattar,88% (7/8),83% (5/6),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 M15 Tabarka R32,W vs Podzimek,71% (5/7),64% (7/11),2/4,1/2,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 M15 Pinamar R16,L vs Tirante,55% (6/11),- (0/0),0/0,0/0,50% (3/6),2/4,0/1,- (0/0),- (0/0)
2019 M15 Pinamar R16,L vs Galarza,29% (2/7),33% (1/3),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 M15 Pinamar R32,W vs Huertas Del Pino,52% (11/21),60% (6/10),2/2,1/1,77% (10/13),1/2,0/0,- (0/0),- (0/0)
2019 M15 Pinamar QF,L vs Martinez,67% (4/6),20% (2/10),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2019 M15 Pinamar R16,W vs Ortiz,88% (7/8),71% (5/7),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 M15 Pinamar R32,W vs Galarza,79% (11/14),36% (5/14),2/6,1/1,20% (1/5),1/2,0/0,- (0/0),- (0/0)
2016 Italy F9 R32,L vs Ruud,60% (6/10),38% (3/8),0/1,0/0,43% (3/7),2/4,1/2,40% (2/5),33% (2/6)
2016 Italy F8 QF,L vs Maden,38% (3/8),100% (1/1),0/0,0/0,50% (5/10),3/5,2/3,- (0/0),- (0/0)
2015 Corrientes CH R32,L vs Andreozzi,57% (4/7),- (0/0),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2013 Brazil F18 R32,L vs Kicker,75% (6/8),17% (1/6),0/1,0/0,43% (3/7),1/3,0/1,25% (1/4),20% (1/5)
2022 (1 matches),,42.9%,33.3%,-,-,44.4%,33.3%,0.0%,-,-
2021 (1 matches),,88.9%,50.0%,66.7%,50.0%,50.0%,100.0%,-,-,-
2019 (10 matches),,63.5%,50.0%,50.0%,71.4%,47.0%,33.3%,28.6%,-,-
2016 (2 matches),,50.0%,44.4%,0.0%,-,47.1%,55.6%,60.0%,40.0%,33.3%
2015 (1 matches),,57.1%,-,-,-,20.0%,0.0%,0.0%,-,-
Career (16 matches),,62.7%,47.1%,48.1%,66.7%,45.4%,38.9%,33.3%,33.3%,27.3%
