Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2016 Roland Garros R64,W vs Nara,0.0%,-,10.0%,53.8%,24.4%,34.8%,0.0%,12.2%,17.4%,0.0%,-,0,10
2016 Dubai R16,W vs Halep,0.0%,-,5.7%,66.7%,18.7%,34.2%,0.0%,6.3%,17.6%,0.3%,0.0%,61,48
2016 St Petersburg R16,W vs Gasparyan,0.0%,-,6.2%,87.5%,25.0%,25.0%,0.0%,5.1%,66.7%,1.0%,50.0%,62,56
2016 Australian Open R64,W vs Sevastova,0.0%,-,1.9%,50.0%,16.7%,23.5%,0.0%,6.7%,16.7%,1.2%,50.0%,-46,26
2015 Beijing R32,W vs Williams,0.0%,-,5.1%,57.1%,25.0%,37.5%,33.3%,10.7%,33.3%,0.5%,0.0%,0,55
2015 US Open R128,L vs Cibulkova,0.0%,-,5.3%,77.8%,16.5%,9.1%,50.0%,0.0%,0.0%,0.5%,0.0%,-20,35
2015 Cincinnati QF,L vs Williams,0.0%,-,5.8%,60.0%,19.4%,29.6%,0.0%,5.4%,7.1%,0.5%,0.0%,60,76
2015 Wimbledon R128,W vs Xu,0.0%,-,3.9%,75.0%,27.1%,0.0%,0.0%,6.3%,0.0%,2.1%,0.0%,47,95
2015 Birmingham R32,L vs Larcher De Brito,1.2%,0.0%,2.2%,75.0%,18.9%,31.8%,0.0%,4.2%,10.0%,0.8%,50.0%,39,81
2015 Roland Garros SF,L vs Safarova,0.0%,-,2.9%,60.0%,17.0%,30.0%,23.1%,4.7%,11.1%,0.4%,0.0%,-24,24
2015 Roland Garros QF,W vs Svitolina,0.0%,-,10.2%,58.3%,24.5%,42.4%,28.6%,1.8%,11.1%,3.2%,28.6%,128,101
2015 Roland Garros R32,W vs Vekic,0.0%,-,8.0%,100.0%,25.0%,33.3%,100.0%,7.4%,40.0%,1.8%,0.0%,32,39
2015 Rome Masters R32,L vs Saville,0.0%,-,9.7%,65.4%,22.7%,31.9%,33.3%,6.6%,13.3%,0.7%,33.3%,96,81
2015 Stuttgart R32,L vs Garcia,0.0%,-,5.3%,37.5%,17.3%,23.1%,0.0%,9.9%,23.1%,0.0%,-,28,48
2015 Indian Wells R64,W vs Putintseva,0.0%,-,9.5%,45.5%,19.5%,9.5%,0.0%,8.5%,25.0%,1.0%,0.0%,0,12
2015 Monterrey SF,L vs Garcia,2.4%,100.0%,6.5%,50.0%,26.5%,23.1%,0.0%,7.7%,0.0%,1.0%,0.0%,66,39
2015 Australian Open R128,L vs Hradecka,0.0%,-,5.9%,55.6%,21.9%,22.2%,0.0%,0.0%,0.0%,0.5%,100.0%,26,78
2015 Brisbane R16,W vs Gajdosova,0.0%,-,3.5%,80.0%,21.4%,27.3%,0.0%,13.5%,5.6%,0.6%,0.0%,49,26
2014 Singapore RR,W vs Halep,0.9%,0.0%,11.0%,82.6%,19.6%,29.7%,50.0%,7.3%,7.1%,1.3%,50.0%,37,38
2014 Singapore RR,W vs Bouchard,0.0%,-,7.9%,90.0%,19.7%,31.6%,0.0%,6.3%,25.0%,1.6%,33.3%,47,50
Career (63 matches),,0.1%,33.3%,8.0%,67.8%,19.4%,27.2%,19.5%,7.8%,15.0%,0.9%,27.3%,38,45
