Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2016,63,938,27,1879,20,1845,15,1843,20,1741,405,121
2015,16,2645,13,2002,11,1952,7,1938,13,1830,583,60
2014,5,4820,3,2123,4,2055,3,2022,4,1919,509,70
2013,16,2850,13,1982,14,1922,12,1920,15,1793,,
2012,13,2900,13,1989,14,1936,12,1902,12,1828,,
2011,22,2260,14,1995,12,1959,14,1894,16,1809,160,485
2010,17,2600,9,2054,9,2000,7,1989,13,1827,,
2009,21,2067,17,2006,17,1930,5,2002,12,1844,,
2008,5,3457,9,2118,9,2042,4,2073,7,1899,,
2007,4,3461,4,2149,6,2049,4,2062,6,1928,,
2006,14,1053,14,2022,15,1954,19,1896,13,1818,,
2005,16,1551,16,2010,15,1940,16,1911,13,1820,,
2004,101,369,30,1915,35,1812,54,1728,28,1747,,
2003,610,16,,,,,,,,,,
