Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
14,Svetlana Kuznetsova [RUS],11,3,78.6%,2,1,1,50.0%,2005,2015,10,1.22,4.3%,5.0%,57.5%,67.8%,51.8%,61.0%,47.6%,60.5%,56.2%
14,Maria Sharapova [RUS],4,10,28.6%,3,1,2,33.3%,2006,2015,14,0.91,4.8%,4.9%,61.8%,61.4%,42.9%,54.3%,41.5%,44.2%,48.9%
14,Nadia Petrova [RUS],9,5,64.3%,1,0,1,0.0%,2005,2013,11,1.09,6.1%,4.9%,57.2%,67.2%,45.3%,57.8%,45.8%,55.8%,46.2%
12,Venus Williams [USA],3,9,25.0%,5,3,2,60.0%,2004,2015,10,0.83,4.2%,5.3%,59.9%,64.8%,43.4%,56.2%,36.3%,58.9%,27.4%
12,Jelena Jankovic [SRB],9,3,75.0%,2,1,1,50.0%,2005,2014,11,1.04,7.3%,5.6%,60.7%,67.1%,39.6%,56.3%,45.4%,62.0%,50.5%
10,Serena Williams [USA],1,9,10.0%,0,0,0,-,2006,2015,9,0.79,2.5%,6.9%,56.4%,63.5%,45.0%,55.4%,35.2%,50.0%,38.2%
10,Agnieszka Radwanska [POL],3,7,30.0%,2,0,2,0.0%,2006,2013,8,0.97,4.2%,4.9%,56.7%,57.7%,46.7%,53.0%,45.7%,55.1%,53.1%
10,Vera Zvonareva [RUS],5,5,50.0%,2,1,1,50.0%,2005,2011,10,1.07,2.9%,6.2%,59.3%,68.8%,45.1%,59.2%,43.7%,48.3%,43.4%
10,Patty Schnyder [SUI],5,5,50.0%,1,0,1,0.0%,2005,2011,5,1.26,3.8%,5.8%,60.6%,72.2%,48.5%,62.9%,46.6%,65.7%,51.1%
9,Anastasia Pavlyuchenkova [RUS],8,1,88.9%,2,2,0,100.0%,2009,2016,6,1.23,4.8%,3.8%,62.5%,67.7%,47.0%,59.9%,49.1%,55.6%,50.0%
9,Roberta Vinci [ITA],5,4,55.6%,3,0,3,0.0%,2006,2016,7,0.97,5.3%,6.7%,56.3%,70.4%,45.1%,59.3%,39.5%,47.7%,42.6%
9,Lucie Safarova [CZE],3,6,33.3%,2,0,2,0.0%,2007,2015,8,1.04,4.9%,6.4%,54.2%,70.5%,52.3%,62.2%,39.4%,60.0%,37.7%
8,Elina Svitolina [UKR],7,1,87.5%,1,1,0,100.0%,2012,2016,8,1.29,5.7%,6.6%,57.9%,72.5%,49.4%,62.7%,48.1%,67.2%,64.9%
8,Victoria Azarenka [BLR],3,5,37.5%,1,1,0,100.0%,2009,2014,8,0.91,4.3%,5.7%,58.0%,60.8%,38.2%,51.3%,44.2%,48.1%,44.4%
8,Caroline Wozniacki [DEN],6,2,75.0%,4,3,1,75.0%,2006,2014,7,1.12,4.9%,6.8%,59.3%,70.6%,36.9%,56.9%,48.2%,61.4%,45.1%
