Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2016 US Open R128,L vs Allertova,22% (2/9),100% (2/2),1/3,60% (6/10),17% (1/6),1/2,0/2,0/1,0/0,0/1
2016 Cincinnati R64,L vs Vekic,22% (2/9),50% (1/2),0/4,67% (6/9),33% (2/6),1/1,0/0,3/3,0/0,1/1
2016 Olympics R64,L vs Suarez Navarro,42% (5/12),60% (3/5),0/5,55% (6/11),17% (1/6),2/3,1/1,0/0,0/0,0/0
2016 Wimbledon R128,L vs Alexandrova,40% (4/10),50% (2/4),1/5,50% (5/10),0% (0/5),1/2,0/0,0/0,0/0,0/0
2016 Mallorca QF,L vs Garcia,24% (4/17),100% (4/4),1/4,25% (4/16),0% (0/4),3/4,1/1,3/3,0/0,2/2
2016 Mallorca R16,W vs Sorribes Tormo,83% (5/6),100% (5/5),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2016 Mallorca R32,W vs Parmentier,50% (5/10),100% (5/5),2/3,50% (5/10),40% (2/5),2/3,0/2,0/0,0/1,0/0
2016 Roland Garros R32,L vs Svitolina,50% (5/10),100% (5/5),4/7,80% (8/10),13% (1/8),2/5,0/0,0/0,0/0,0/0
2016 Roland Garros R64,W vs Nara,78% (7/9),57% (4/7),0/1,20% (2/10),50% (1/2),3/3,1/1,0/0,1/1,0/0
2016 Roland Garros R128,W vs Dodin,77% (10/13),70% (7/10),2/3,38% (5/13),40% (2/5),4/5,0/0,0/0,0/0,0/0
2016 Rome R32,L vs Mchale,40% (6/15),100% (6/6),4/8,71% (10/14),10% (1/10),2/6,0/0,1/2,0/0,1/1
2016 Rome R64,W vs Pavlyuchenkova,70% (7/10),86% (6/7),4/4,40% (4/10),0% (0/4),3/4,0/1,0/0,0/1,0/0
2016 Madrid R32,L vs Chirico,43% (6/14),67% (4/6),1/6,71% (10/14),30% (3/10),2/4,1/1,2/3,0/0,0/1
2016 Madrid R64,W vs Siniakova,29% (4/14),75% (3/4),0/2,36% (5/14),60% (3/5),1/2,1/1,1/1,0/0,0/0
2016 Stuttgart R16,L vs Pliskova,56% (5/9),40% (2/5),1/5,56% (5/9),0% (0/5),0/2,0/0,2/2,0/0,1/1
2016 Stuttgart R32,W vs Witthoeft,67% (6/9),83% (5/6),1/2,44% (4/9),50% (2/4),5/5,1/1,1/1,1/1,0/0
2016 Miami R32,L vs Bacsinszky,36% (4/11),75% (3/4),1/5,45% (5/11),0% (0/5),3/3,0/0,2/2,0/0,2/2
2016 Miami R64,W vs Pereira,88% (7/8),100% (7/7),2/2,29% (2/7),0% (0/2),4/5,0/1,0/0,0/0,0/0
2016 Indian Wells R32,L vs Pliskova,29% (2/7),50% (1/2),0/6,86% (6/7),0% (0/6),0/1,0/0,0/0,0/0,0/0
2016 Indian Wells R64,W vs Giorgi,50% (7/14),100% (7/7),3/6,64% (9/14),22% (2/9),2/7,1/1,2/3,0/0,2/2
2016 (29 matches),,49.2%,76.0%,31.4%,46.2%,22.7%,64.6%,66.7%,78.6%,77.8%,78.6%
2015 (37 matches),,52.2%,77.2%,36.9%,43.5%,28.7%,70.9%,70.6%,77.8%,56.3%,71.4%
2014 (68 matches),,52.1%,81.3%,40.4%,39.0%,29.3%,73.6%,75.3%,60.0%,82.9%,37.5%
2013 (67 matches),,56.2%,78.2%,35.5%,41.8%,30.5%,72.3%,70.4%,63.0%,60.5%,50.0%
2012 (51 matches),,53.3%,80.0%,41.4%,39.2%,27.5%,71.4%,69.8%,62.5%,76.0%,45.5%
Career (293 matches),,52.4%,79.0%,36.0%,41.1%,28.6%,71.9%,72.3%,68.4%,71.9%,60.2%
