Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,31,15,16,48.4%,35-35,50.0%,336-322,51.1%,4-3,57.1%,31,65.5%,36.2%,3.8%,6.1%,60.1%,66.0%,42.3%,56.5%,44.0%,50.3%,1.01,SF (St. Petersburg)
2015,48,29,19,60.4%,69-46,60.0%,594-496,54.5%,7-7,50.0%,35,67.8%,39.8%,5.4%,6.7%,62.0%,67.3%,46.8%,59.5%,44.1%,51.7%,1.09,F (Brisbane)
2014,79,60,19,75.9%,126-48,72.4%,920-670,57.9%,13-3,81.3%,71,-,-,4.9%,4.6%,60.7%,67.7%,48.9%,60.3%,47.2%,53.7%,1.19,W (4x)
2013,63,40,23,63.5%,92-55,62.6%,759-591,56.2%,6-8,42.9%,52,-,-,5.5%,6.2%,57.5%,66.7%,47.3%,58.5%,47.1%,52.8%,1.14,F (Linz)
2012,58,37,21,63.8%,78-47,62.4%,632-516,55.1%,5-6,45.5%,50,-,-,5.2%,5.5%,56.3%,68.4%,47.7%,59.4%,45.3%,52.3%,1.12,SF (2x)
2011,53,32,21,60.4%,70-42,62.5%,593-436,57.6%,3-10,23.1%,45,-,-,6.4%,7.7%,54.7%,70.6%,47.0%,59.9%,46.0%,52.9%,1.15,W (Tournament of Champions)
2010,53,33,20,62.3%,70-43,61.9%,573-467,55.1%,9-5,64.3%,48,-,-,5.7%,7.0%,58.6%,69.2%,43.7%,58.7%,45.8%,52.3%,1.11,W (2x)
2009,38,24,14,63.2%,54-34,61.4%,452-374,54.7%,3-5,37.5%,33,-,-,4.2%,6.0%,60.3%,65.1%,48.4%,58.5%,44.9%,51.8%,1.08,F (Indian Wells)
2008,58,42,16,72.4%,94-44,68.1%,728-553,56.8%,7-3,70.0%,47,-,-,4.7%,4.6%,61.8%,67.1%,48.3%,59.9%,45.5%,52.7%,1.14,W (3x)
2007,66,49,17,74.2%,96-49,66.2%,727-549,57.0%,5-2,71.4%,62,-,-,6.6%,5.0%,57.4%,70.2%,47.6%,60.6%,46.0%,53.2%,1.17,W (3x)
2006,57,38,19,66.7%,82-43,65.6%,666-506,56.8%,5-6,45.5%,37,-,-,5.9%,5.0%,55.8%,67.9%,48.0%,59.1%,46.4%,52.7%,1.13,W (Montreal)
2005,46,32,14,69.6%,66-34,66.0%,516-416,55.4%,8-1,88.9%,12,-,-,2.6%,4.7%,55.6%,64.8%,51.3%,58.8%,47.2%,52.6%,1.15,W (Canberra)
2004,7,3,4,42.9%,7-10,41.2%,84-86,49.4%,1-3,25.0%,0,,,,,,,,,,,,QF (Luxembourg)
Career,657,434,223,66.1%,939-530,63.9%,7580-5982,55.9%,76-62,55.1%,523,66.7%,38.0%,5.3%,5.7%,58.6%,67.8%,47.2%,59.3%,45.9%,52.6%,1.13,
