Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2016 US Open R128,L vs Allertova,90.7,96.4,5.9,101.3,93.3,109,84,80.2,5.3,81.2,82.0,90,69
2016 Wimbledon R128,L vs Alexandrova,94.0,97.9,5.3,103.0,96.0,108,89,84.6,3.3,85.0,86.0,90,79
2016 Roland Garros R32,L vs Svitolina,92.4,98.2,5.2,,,108,88,83.1,5.0,,,94,70
2016 Roland Garros R64,W vs Nara,91.6,99.0,6.9,,,108,80,78.9,5.7,,,88,68
2016 Roland Garros R128,W vs Dodin,94.6,100.3,4.9,102.9,96.0,108,89,80.2,3.9,80.0,82.7,88,72
2016 Australian Open R32,L vs Keys,93.6,99.9,5.4,,,111,85,82.6,4.5,,,92,67
2016 Australian Open R64,W vs Sevastova,94.8,100.0,7.0,,,110,78,81.9,5.3,,,90,73
2016 Australian Open R128,W vs Patterson,95.2,103.9,5.2,,,112,87,84.3,6.7,,,103,69
2015 US Open R128,L vs Cibulkova,96.1,101.0,6.0,,,112,84,88.5,5.7,,,103,74
2015 Wimbledon R64,L vs Mattek Sands,96.8,100.9,6.1,,,108,78,88.6,4.2,,,96,82
2015 Wimbledon R128,W vs Xu,95.7,99.9,3.8,,,108,88,87.2,4.9,,,95,75
2015 Roland Garros SF,L vs Safarova,96.1,100.3,4.8,,,110,90,88.7,3.6,,,95,82
2015 Roland Garros QF,W vs Svitolina,93.4,99.7,6.3,,,111,86,84.3,4.1,,,92,77
2015 Roland Garros R16,W vs Makarova,95.1,100.6,5.4,,,112,82,85.9,4.7,,,98,77
2015 Roland Garros R32,W vs Vekic,94.0,99.2,4.9,,,108,90,84.3,6.2,,,93,72
2015 Roland Garros R64,W vs Doi,94.2,100.2,5.3,,,109,85,86.6,3.6,,,93,79
2015 Roland Garros R128,W vs Shvedova,97.4,102.8,5.8,,,114,88,87.5,5.1,,,97,78
2015 Australian Open R128,L vs Hradecka,94.6,100.5,6.2,,,109,83,84.1,4.1,,,92,76
2014 US Open R64,L vs Pliskova,93.1,98.3,5.4,,,108,86,82.6,3.8,,,89,75
2014 US Open R128,W vs Riske Amritraj,96.6,102.6,5.0,,,111,94,86.9,4.0,,,92,80
Career (67 matches),,94.7,100.4,5.7,102.4,95.0,115,77,85.3,4.7,81.8,83.0,103,63
