Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2016 US Open R128,L vs Allertova,50% (5/10),50% (2/4),0/1,0/0,50% (5/10),0/2,0/1,33% (2/6),40% (2/5)
2016 Cincinnati R64,L vs Vekic,100% (5/5),25% (1/4),0/0,0/0,56% (5/9),6/8,1/2,- (0/0),- (0/0)
2016 Olympics R64,L vs Suarez Navarro,67% (6/9),33% (3/9),1/4,0/0,50% (5/10),3/5,2/3,- (0/0),- (0/0)
2016 Wimbledon R128,L vs Alexandrova,50% (5/10),29% (2/7),0/0,0/0,17% (1/6),2/4,0/1,- (0/0),- (0/0)
2016 Mallorca QF,L vs Garcia,67% (12/18),57% (4/7),1/7,0/0,43% (3/7),3/5,2/3,40% (4/10),50% (5/10)
2016 Mallorca R16,W vs Sorribes Tormo,64% (7/11),56% (5/9),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2016 Mallorca R32,W vs Parmentier,64% (7/11),100% (5/5),2/3,1/2,77% (10/13),0/0,0/0,- (0/0),- (0/0)
2016 Roland Garros R32,L vs Svitolina,33% (3/9),63% (5/8),0/0,0/0,46% (6/13),0/2,0/1,- (0/0),- (0/0)
2016 Roland Garros R64,W vs Nara,64% (9/14),27% (4/15),2/5,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2016 Roland Garros R128,W vs Dodin,50% (10/20),47% (7/15),2/2,1/1,57% (4/7),2/3,0/0,- (0/0),- (0/0)
2016 Rome R32,L vs Mchale,45% (5/11),60% (6/10),1/1,0/0,31% (4/13),0/2,0/1,80% (4/5),60% (3/5)
2016 Rome R64,W vs Pavlyuchenkova,46% (6/13),46% (6/13),2/4,1/2,20% (1/5),0/0,0/0,- (0/0),- (0/0)
2016 Madrid R32,L vs Chirico,44% (7/16),29% (4/14),1/2,0/0,46% (6/13),3/5,2/3,- (0/0),- (0/0)
2016 Madrid R64,W vs Siniakova,63% (12/19),60% (3/5),2/3,1/2,80% (8/10),1/2,0/0,- (0/0),- (0/0)
2016 Stuttgart R16,L vs Pliskova,57% (4/7),33% (2/6),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2016 Stuttgart R32,W vs Witthoeft,58% (7/12),63% (5/8),2/2,1/1,60% (3/5),0/0,0/0,100% (5/5),40% (2/5)
2016 Miami R32,L vs Bacsinszky,43% (6/14),38% (3/8),0/3,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2016 Miami R64,W vs Pereira,56% (5/9),58% (7/12),2/8,1/4,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2016 Indian Wells R32,L vs Pliskova,11% (1/9),33% (1/3),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2016 Indian Wells R64,W vs Giorgi,54% (7/13),64% (7/11),2/2,1/1,56% (9/16),3/4,2/2,83% (5/6),33% (2/6)
2016 (29 matches),,54.9%,45.2%,48.5%,58.3%,52.0%,52.2%,50.0%,62.8%,46.3%
2015 (37 matches),,57.5%,44.6%,63.0%,65.6%,57.6%,51.2%,57.9%,49.0%,46.9%
2014 (68 matches),,66.0%,49.3%,52.6%,57.8%,55.9%,51.6%,48.4%,59.4%,55.9%
2013 (67 matches),,60.2%,49.5%,52.9%,50.6%,57.0%,49.5%,52.2%,51.1%,44.3%
2012 (51 matches),,61.9%,49.1%,53.5%,60.3%,53.7%,38.3%,40.7%,54.9%,38.5%
Career (293 matches),,61.1%,48.6%,54.4%,58.1%,55.9%,48.7%,49.5%,55.4%,46.7%
