Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,12,Hard,38,26,12,68.4%,7,5,2,71.4%,2005,2016,F,35,1.12,4.1%,5.5%,58.2%,67.8%,47.2%,59.2%,45.8%,56.2%,47.5%
Roland Garros,12,Clay,48,37,11,77.1%,3,1,2,33.3%,2005,2016,W,42,1.19,5.5%,5.7%,58.8%,67.0%,48.7%,59.5%,48.4%,58.2%,46.5%
Wimbledon,12,Grass,36,24,12,66.7%,9,7,2,77.8%,2005,2016,SF,34,1.14,6.5%,4.0%,60.0%,71.0%,47.9%,61.7%,43.5%,60.9%,46.4%
US Open,13,Hard,33,20,13,60.6%,4,1,3,25.0%,2004,2016,QF,29,1.13,5.1%,6.9%,54.8%,67.9%,47.5%,58.7%,46.6%,56.4%,53.2%
Olympics,2,,4,2,2,50.0%,1,1,0,100.0%,2012,2016,R16,4,0.97,6.0%,4.2%,62.3%,66.1%,52.0%,60.8%,38.2%,58.3%,40.9%
Fed Cup,9,,24,17,7,70.8%,2,2,0,100.0%,2006,2015,,0,,,,,,,,,,
Miami,12,Hard,31,19,12,61.3%,8,4,4,50.0%,2005,2016,QF,25,1.08,4.4%,6.0%,56.6%,66.4%,46.8%,57.9%,45.4%,54.9%,44.4%
Indian Wells,11,Hard,36,26,10,72.2%,8,4,4,50.0%,2006,2016,W,36,1.16,4.7%,5.7%,59.2%,67.9%,46.9%,59.3%,47.3%,59.2%,45.7%
Tokyo,10,Hard,25,16,9,64.0%,3,1,2,33.3%,2006,2015,W,23,1.15,7.1%,6.7%,56.2%,73.0%,46.0%,61.2%,44.7%,61.7%,44.2%
Rome,10,Clay,25,15,10,60.0%,8,3,5,37.5%,2005,2016,SF,22,1.10,3.5%,4.7%,64.1%,62.2%,48.3%,57.2%,47.3%,53.1%,53.1%
Dubai,9,Hard,21,12,9,57.1%,8,5,3,62.5%,2005,2016,QF,17,1.05,4.7%,6.7%,57.0%,66.8%,44.0%,57.0%,45.1%,57.6%,40.0%
Linz,7,Hard,26,21,5,80.8%,5,3,2,60.0%,2005,2014,W,20,1.33,6.3%,4.3%,61.0%,70.5%,52.1%,63.3%,48.6%,60.7%,49.4%
