Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
05-Jan-2015,Brisbane,Hard,F,7,2,(1) Maria Sharapova [RUS] d. (2) Ivanovic,6-7(4) 6-3 6-3,0.83,10.5%,3.2%,59.7%,66.2%,36.0%,10/16,
15-Sep-2014,Tokyo,Hard,F,10,9,(3) Ivanovic d. (2) Caroline Wozniacki [DEN],6-2 7-6(2),1.30,5.7%,5.7%,64.3%,75.6%,32.0%,3/6,
11-Aug-2014,Cincinnati,Hard,F,11,1,(1) Serena Williams [USA] d. (9) Ivanovic,6-4 6-1,0.60,2.1%,8.3%,58.3%,50.0%,40.0%,3/7,
09-Jun-2014,Birmingham,Grass,F,13,62,(1) Ivanovic d. Barbora Strycova [CZE],6-3 6-2,1.63,9.6%,0.0%,69.2%,72.2%,62.5%,2/3,
21-Apr-2014,Stuttgart,Clay,F,12,9,(6) Maria Sharapova [RUS] d. (9) Ivanovic,3-6 6-4 6-1,0.86,9.0%,5.1%,70.5%,56.4%,34.8%,2/9,
31-Oct-2011,Tournament of Champions,Hard,F,26,28,(WC) Ivanovic d. Anabel Medina Garrigues [ESP],6-3 6-0,,,,,,,,
01-Nov-2010,Tournament of Champions,Hard,F,24,27,Ivanovic d. Alisa Kleybanova [RUS],6-2 7-6(5),,,,,,,,
26-May-2008,Roland Garros,Clay,F,2,14,(2) Ivanovic d. (13) Dinara Safina [RUS],6-4 6-3,1.26,0.0%,1.5%,69.1%,68.1%,42.9%,3/5,
14-Jan-2008,Australian Open,Hard,F,3,5,(5) Maria Sharapova [RUS] d. (4) Ivanovic,7-5 6-3,0.47,4.3%,5.7%,60.0%,61.9%,50.0%,5/9,
28-May-2007,Roland Garros,Clay,F,7,1,(1) Justine Henin [BEL] d. (7) Ivanovic,6-1 6-2,0.84,1.9%,9.3%,61.1%,54.5%,28.6%,2/8,
