Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,40,14,26,35.0%,37-57,39.4%,409-482,45.9%,7-5,58.3%,40,60.6%,31.2%,2.9%,9.0%,55.9%,64.2%,42.9%,54.8%,41.1%,48.0%,0.91,QF (3x)
2018,43,23,20,53.5%,53-44,54.6%,491-461,51.6%,9-6,60.0%,43,66.7%,36.5%,2.0%,6.5%,61.6%,63.3%,47.5%,57.3%,44.2%,50.7%,1.03,F (2x)
2017,13,6,7,46.2%,14-15,48.3%,136-147,48.1%,4-0,100.0%,13,68.8%,27.3%,3.2%,4.0%,63.7%,67.4%,46.8%,59.9%,40.5%,49.8%,1.01,F (Rome)
2016,39,21,18,53.8%,49-42,53.8%,463-415,52.7%,5-10,33.3%,39,73.9%,32.1%,3.9%,5.6%,61.4%,67.8%,49.1%,60.6%,42.5%,51.4%,1.08,F (Cordenons)
2015,13,7,6,53.8%,16-15,51.6%,157-149,51.3%,2-3,40.0%,13,76.8%,26.0%,4.6%,4.4%,54.9%,70.4%,50.3%,61.3%,39.3%,50.7%,1.02,W (Bucaramanga)
2014,25,17,8,68.0%,37-20,64.9%,308-248,55.4%,4-7,36.4%,25,82.1%,29.4%,5.4%,3.2%,58.0%,72.5%,53.9%,64.7%,41.3%,52.7%,1.17,W (Kenitra)
2013,14,13,1,92.9%,26-4,86.7%,183-112,62.0%,2-3,40.0%,14,88.5%,35.2%,8.5%,3.3%,54.2%,78.6%,58.4%,69.3%,43.5%,56.1%,1.42,W (2x)
2012,43,31,12,72.1%,65-32,67.0%,543-425,56.1%,8-7,53.3%,43,86.1%,26.3%,9.1%,3.5%,54.4%,77.2%,55.2%,67.2%,39.5%,53.0%,1.20,W (3x)
2011,23,16,7,69.6%,35-19,64.8%,283-242,53.9%,2-3,40.0%,23,78.8%,29.2%,6.3%,2.9%,58.6%,72.2%,51.2%,63.5%,41.1%,51.9%,1.13,W (Seville)
2010,14,12,2,85.7%,26-6,81.3%,187-132,58.6%,5-1,83.3%,14,85.7%,31.4%,10.1%,4.3%,61.3%,76.5%,55.6%,68.4%,40.5%,53.6%,1.28,W (Segovia)
2009,30,21,9,70.0%,44-23,65.7%,345-261,56.9%,3-4,42.9%,0,,,,,,,,,,,,W (2x)
2008,61,41,20,67.2%,89-54,62.2%,748-626,54.4%,12-6,66.7%,0,,,,,,,,,,,,W (2x)
2007,42,24,18,57.1%,53-43,55.2%,496-449,52.5%,9-9,50.0%,0,,,,,,,,,,,,F (Guayaquil)
2006,30,12,18,40.0%,31-38,44.9%,337-355,48.7%,3-4,42.9%,0,,,,,,,,,,,,SF (Kranj)
2005,40,21,19,52.5%,46-45,50.5%,453-437,50.9%,6-11,35.3%,0,,,,,,,,,,,,F (Brasov)
2004,31,20,11,64.5%,40-29,58.0%,354-312,53.2%,4-2,66.7%,0,,,,,,,,,,,,W (Cordenons)
2003,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Reggio Emilia)
2002,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Valencia)
Career,503,299,204,59.4%,661-490,57.4%,5904-5277,52.8%,85-81,51.2%,267,75.2%,30.8%,5.1%,5.2%,58.4%,69.7%,50.3%,61.6%,41.5%,51.4%,1.08,
