Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Aix En Provence CH R64,L vs Hassan,44% (4/9),75% (3/4),3/5,67% (6/9),0% (0/6),0/3,0/0,0/1,0/0,0/1
2019 Bordeaux CH R64,L vs Benchetrit,25% (2/8),100% (2/2),1/4,75% (6/8),0% (0/6),0/2,0/0,0/2,0/0,0/1
2019 Budapest Q1,L vs Harris,10% (1/10),0% (0/1),0/1,27% (3/11),33% (1/3),0/0,0/0,2/3,0/0,0/1
2019 Tunis CH QF,L vs Cuevas,30% (3/10),100% (3/3),2/6,70% (7/10),14% (1/7),1/3,0/0,1/1,0/0,0/0
2019 Tunis CH R16,W vs Gaio,30% (3/10),100% (3/3),0/1,36% (4/11),75% (3/4),2/2,1/1,1/1,1/1,0/0
2019 Tunis CH R32,W vs Galovic,67% (6/9),100% (6/6),2/3,60% (6/10),50% (3/6),4/5,1/2,0/0,1/1,0/0
2019 Murcia CH R32,L vs Cachin,57% (8/14),50% (4/8),0/4,46% (6/13),17% (1/6),1/3,0/0,1/2,0/0,1/1
2019 Villena CH R32,L vs Caruso,64% (7/11),57% (4/7),3/6,90% (9/10),33% (3/9),1/4,0/0,1/1,0/0,0/0
2019 Villena CH R64,W vs Arguello,43% (6/14),83% (5/6),2/3,31% (4/13),25% (1/4),2/4,1/2,1/1,0/1,0/0
2019 Marbella CH R32,L vs Arnaboldi,40% (4/10),50% (2/4),0/4,56% (5/9),20% (1/5),0/2,0/0,1/1,0/0,1/1
2019 Marbella CH R64,W vs Krawietz,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2019 Santiago CH R16,L vs Coppejans,33% (4/12),100% (4/4),1/7,82% (9/11),22% (2/9),1/4,1/1,0/0,0/0,0/0
2019 Santiago CH R32,W vs Escobar,44% (4/9),75% (3/4),0/1,30% (3/10),67% (2/3),3/3,2/3,0/0,1/2,0/0
2019 Sao Paulo Q1,L vs Martin,38% (3/8),33% (1/3),1/4,75% (6/8),17% (1/6),0/1,0/0,1/2,0/0,0/1
2019 Cherbourg CH R32,L vs Crepatte,20% (2/10),50% (1/2),0/3,50% (5/10),40% (2/5),1/1,0/1,2/2,0/0,1/1
2019 Sofia Q1,L vs Maden,50% (5/10),60% (3/5),1/5,78% (7/9),14% (1/7),2/3,0/2,0/1,0/0,0/0
2019 Quimper CH R64,L vs Kamke,33% (3/9),67% (2/3),1/5,78% (7/9),29% (2/7),1/2,0/0,1/1,0/0,0/0
2019 Rennes CH R64,L vs Reboul,27% (3/11),67% (2/3),0/3,50% (5/10),20% (1/5),1/2,0/0,2/3,0/0,0/0
2018 Montevideo CH QF,L vs Sousa,43% (6/14),83% (5/6),2/6,50% (7/14),0% (0/7),4/5,1/3,0/1,0/2,0/0
2018 Montevideo CH R16,W vs Dellien,50% (6/12),100% (6/6),1/4,50% (6/12),33% (2/6),4/4,0/1,2/2,0/1,0/0
2019 (18 matches),,40.3%,72.6%,26.2%,55.6%,26.3%,50.0%,53.8%,63.6%,60.0%,42.9%
2018 (15 matches),,47.1%,72.8%,31.3%,42.2%,23.3%,74.5%,61.5%,58.8%,50.0%,40.0%
2017 (5 matches),,32.7%,72.2%,35.7%,38.9%,28.6%,53.8%,75.0%,85.7%,66.7%,80.0%
2016 (27 matches),,36.9%,66.1%,27.9%,41.8%,32.1%,71.1%,80.0%,75.0%,75.0%,66.7%
2015 (12 matches),,22.0%,42.9%,16.1%,33.1%,27.5%,71.4%,100.0%,72.7%,100.0%,75.0%
Career (185 matches),,34.9%,67.7%,23.6%,37.5%,30.4%,74.0%,74.5%,71.6%,72.1%,67.1%
