Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,25.0%,25.0%,1.7%,15.0%,68.3%,61.0%,5.3%,43.3%,39.1%,41.5%,0.69,R32 (Istanbul)
2017,1,0,1,0.0%,0-0,-,0-0,-,0-0,-,1,50.0%,0.0%,6.3%,12.5%,81.3%,53.8%,33.3%,50.0%,20.0%,35.5%,0.40,R32 (Quito)
2016,18,8,10,44.4%,17-26,39.5%,186-230,44.7%,3-2,60.0%,18,69.2%,21.3%,4.2%,5.2%,57.1%,66.7%,46.8%,58.2%,35.5%,47.5%,0.85,QF (2x)
2015,31,13,18,41.9%,31-44,41.3%,358-397,47.4%,6-9,40.0%,31,76.2%,20.3%,4.6%,3.6%,61.0%,69.6%,49.4%,61.7%,36.2%,49.0%,0.95,F (Casablanca)
2014,30,11,19,36.7%,30-44,40.5%,345-381,47.5%,3-8,27.3%,30,74.0%,21.6%,6.1%,3.2%,56.2%,69.8%,50.2%,61.2%,36.0%,48.6%,0.93,SF (Estoril)
2013,41,14,27,34.1%,43-63,40.6%,482-550,46.7%,6-10,37.5%,41,73.8%,20.6%,6.6%,4.4%,57.6%,70.5%,47.6%,60.8%,36.3%,48.6%,0.93,QF (2x)
2012,19,6,13,31.6%,16-31,34.0%,212-257,45.2%,4-5,44.4%,19,74.6%,16.4%,7.0%,3.2%,58.0%,68.8%,49.8%,60.8%,34.5%,48.0%,0.88,SF (St. Petersburg)
2011,34,9,25,26.5%,26-59,30.6%,355-462,43.5%,4-9,30.8%,34,68.8%,19.4%,6.2%,3.7%,56.7%,68.8%,46.8%,59.3%,36.9%,47.7%,0.91,R16 (4x)
2010,43,18,25,41.9%,45-60,42.9%,480-528,47.6%,7-11,38.9%,43,79.9%,16.6%,7.9%,4.0%,59.1%,71.9%,52.0%,63.7%,33.9%,48.7%,0.94,SF (2x)
2009,29,9,20,31.0%,21-50,29.6%,310-381,44.9%,4-7,36.4%,29,73.4%,16.8%,4.1%,3.7%,64.5%,68.4%,45.9%,60.4%,34.5%,47.8%,0.87,QF (Acapulco)
2008,14,7,7,50.0%,17-16,51.5%,164-151,52.1%,2-5,28.6%,14,80.9%,25.0%,6.1%,2.6%,61.6%,70.7%,54.6%,64.5%,38.1%,51.0%,1.07,QF (Poertschach)
2006,6,2,4,33.3%,4-10,28.6%,59-76,43.7%,0-2,0.0%,6,69.7%,19.4%,4.3%,2.3%,59.1%,67.6%,41.1%,56.8%,34.5%,46.4%,0.80,R16 (Vina del Mar)
2005,1,0,1,0.0%,1-3,25.0%,14-24,36.8%,1-0,100.0%,1,50.0%,21.1%,2.5%,4.1%,67.2%,56.1%,42.5%,51.6%,39.2%,45.3%,0.81,R128 (Roland Garros)
2004,2,0,2,0.0%,1-4,20.0%,22-32,40.7%,1-1,50.0%,2,76.9%,3.8%,5.9%,6.5%,56.5%,65.7%,56.8%,61.8%,24.0%,45.2%,0.63,R32 (Palermo)
Career,270,97,173,35.9%,252-412,38.0%,2991-3481,46.2%,41-69,37.3%,270,74.1%,19.3%,5.9%,3.8%,59.0%,69.4%,48.7%,61.0%,35.6%,48.3%,0.91,
