Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2016 ITF Budapest SF,L vs Khromacheva,7.6,8.3,6.8,39.5%,58.8%,57.1%,30.8%,37.8%,1.2%,-0.5,-0.4,-1.0,-0.4
Career (1 matches),,7.6,8.3,6.8,39.5%,58.8%,57.1%,30.8%,37.8%,1.2%,-0.5,-0.4,-1.0,-0.4
