Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Miriam Bianca Bulgaru [ROU],3,2,60.0%,1,0,1,0.0%,2021,2026,3,1.04,4.9%,6.0%,53.6%,69.4%,40.0%,55.7%,45.9%,42.1%,54.5%
4,Andrea Lazaro Garcia [ESP],1,3,25.0%,1,1,0,100.0%,2013,2025,1,0.71,2.2%,4.3%,45.7%,61.9%,40.0%,50.0%,35.6%,0.0%,20.0%
4,Jessica Bouzas Maneiro [ESP],0,4,0.0%,1,0,1,0.0%,2020,2024,0,,,,,,,,,,
4,Ivonne Cavalle Reimers [ESP],2,2,50.0%,0,0,0,-,2019,2022,0,,,,,,,,,,
3,Elena Gabriela Ruse [ROU],0,3,0.0%,0,0,0,-,2021,2025,3,0.60,5.4%,8.1%,49.7%,54.1%,40.0%,47.0%,31.6%,53.3%,18.2%
3,Despina Papamichail [GRE],3,0,100.0%,1,1,0,100.0%,2012,2025,1,1.04,0.0%,11.5%,42.3%,72.7%,20.0%,42.3%,60.0%,40.0%,50.0%
3,Nicole Fossa Huergo [ITA],2,1,66.7%,1,0,1,0.0%,2020,2025,1,2.11,4.5%,2.3%,50.0%,77.3%,68.2%,72.7%,57.4%,0,45.5%
3,Nuria Brancaccio [ITA],3,0,100.0%,0,0,0,-,2022,2025,1,1.07,3.3%,3.3%,55.4%,74.5%,31.7%,55.4%,47.8%,60.0%,29.4%
3,Tessah Andrianjafitrimo [FRA],0,3,0.0%,3,1,2,33.3%,2019,2025,1,0.87,1.8%,6.4%,49.5%,57.4%,40.0%,48.6%,44.7%,46.7%,54.5%
3,Sada Nahimana [BDI],3,0,100.0%,0,0,0,-,2023,2024,0,,,,,,,,,,
3,Yuriko Miyazaki [GBR],1,2,33.3%,1,0,1,0.0%,2020,2024,0,,,,,,,,,,
3,Audrey Albie [FRA],1,2,33.3%,0,0,0,-,2017,2024,1,1.23,0.0%,5.3%,46.7%,60.0%,52.5%,56.0%,54.3%,25.0%,63.6%
3,Dalila Spiteri [ITA],3,0,100.0%,0,0,0,-,2022,2024,1,1.26,0.0%,2.9%,47.8%,72.7%,50.0%,60.9%,49.2%,87.5%,38.5%
3,Raluka Serban [CYP],1,2,33.3%,0,0,0,-,2017,2023,0,,,,,,,,,,
3,Andreea Prisacariu [ROU],2,1,66.7%,1,1,0,100.0%,2021,2023,1,1.14,1.7%,10.0%,50.0%,63.3%,33.3%,48.3%,58.8%,0.0%,61.5%
