Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Monastir R32,L vs Stefanini,0.97,0.85,65.8,9.5,4.4%,42.2%,0.0%,47.6%,42.6%,55.0%
2019 W25 Las Palmas de Gran Canaria QF,W vs Bassols Ribera,1.06,1.13,84.3,4.7,-,41.0%,-,60.7%,48.3%,57.7%
2019 W25 Rome R32,W vs Uebelhoer,1.10,1.23,58.1,2.0,0.0%,41.2%,0.0%,53.3%,53.8%,65.7%
2019 W25 Santa Margherita Di Pula R32,L vs Stefanini,0.92,0.59,39.0,2.0,0.0%,47.8%,0.0%,31.6%,30.0%,46.4%
2018 Strasbourg R32,L vs Wang,1.06,0.82,71.1,4.0,0.0%,41.2%,0.0%,61.7%,28.2%,48.6%
2018 Rome R64,L vs Kanepi,1.01,0.69,46.1,2.0,0.0%,24.1%,0.0%,53.6%,46.7%,36.7%
2017 Santa Margherita Di Pula $25K R32,L vs Leykina,0.95,0.83,66.7,6.0,0.0%,55.8%,0.0%,32.5%,47.4%,50.0%
2017 Santa Margherita Di Pula $25K R16,L vs Burger,1.08,0.87,66.3,2.0,0.0%,46.2%,0.0%,55.6%,37.5%,42.3%
2017 Santa Margherita Di Pula $25K R32,W vs Ene,1.04,1.24,65.7,3.0,0.0%,50.0%,0.0%,56.8%,55.0%,56.8%
2017 Templeton CA $60K R32,L vs Robson,0.70,0.33,26.5,2.1,5.0%,35.0%,5.6%,38.9%,20.0%,40.0%
2017 Albuquerque NM $80K R32,L vs Gleason,0.81,0.83,61.9,4.4,2.7%,56.8%,0.0%,55.9%,51.1%,38.3%
2017 Prague $80K SF,L vs Muchova,0.85,0.54,38.3,2.1,0.0%,39.1%,0.0%,38.1%,34.8%,43.5%
2017 Prague $80K Q2,W vs Pribylova,1.12,1.26,77.0,2.9,0.0%,69.6%,0.0%,50.0%,50.0%,38.6%
2017 Rome $60K R32,L vs Baindl,0.98,0.67,42.5,3.4,0.0%,32.1%,0.0%,39.1%,40.0%,50.0%
2017 Perigueux $25K F,L vs Schnyder,0.98,0.79,63.0,2.1,0.0%,42.9%,0.0%,53.1%,38.9%,45.5%
2017 Perigueux $25K SF,W vs Saez Larra,1.05,1.15,61.9,3.6,-,42.1%,-,57.6%,59.0%,51.5%
2017 Perigueux $25K R32,W vs Bencheikh,1.06,1.38,46.8,2.3,3.0%,57.6%,3.2%,58.1%,57.9%,51.4%
2017 Lenzerheide $25K R32,L vs Silich,0.80,0.84,56.9,4.6,0.0%,63.0%,2.4%,66.7%,40.4%,33.3%
2017 Brescia $60K R32,L vs Glushko,0.95,0.72,50.5,2.5,3.0%,42.4%,0.0%,45.2%,48.3%,37.0%
2017 Grado $25K R16,L vs Mrdeza,0.79,0.74,53.5,2.7,0.0%,48.6%,0.0%,57.6%,44.4%,44.1%
2023 (1 matches),,0.97,0.85,65.8,9.5,4.4%,42.2%,0.0%,47.6%,42.6%,55.0%
2019 (3 matches),,1.04,1.02,66.8,2.5,0.0%,42.4%,0.0%,53.3%,45.7%,57.4%
2018 (2 matches),,1.03,0.77,61.0,2.7,0.0%,35.0%,0.0%,58.7%,36.2%,43.3%
2017 (31 matches),,0.98,1.01,59.4,2.8,2.3%,53.8%,1.1%,54.9%,47.2%,46.7%
2016 (19 matches),,1.01,1.04,60.6,2.9,2.0%,53.6%,1.5%,56.2%,44.9%,48.2%
Career (97 matches),,1.00,1.02,59.5,2.8,2.3%,53.3%,1.5%,55.9%,46.9%,46.3%
