Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Monastir R32,L vs Stefanini,50% (5/10),55% (6/11),1/1,0/0,31% (4/13),3/5,0/1,- (0/0),- (0/0)
2019 W25 Las Palmas de Gran Canaria QF,W vs Bassols Ribera,64% (9/14),59% (10/17),2/2,1/1,43% (6/14),0/1,0/0,- (0/0),- (0/0)
2019 W25 Rome R32,W vs Uebelhoer,63% (5/8),73% (8/11),2/4,1/2,33% (3/9),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,L vs Stefanini,50% (3/6),100% (2/2),0/0,0/0,0% (0/5),4/6,0/1,- (0/0),- (0/0)
2018 Strasbourg R32,L vs Wang,58% (7/12),67% (4/6),1/1,0/0,68% (13/19),4/6,2/3,- (0/0),- (0/0)
2018 Rome R64,L vs Kanepi,50% (2/4),8% (1/12),0/0,0/0,65% (11/17),2/4,1/2,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,L vs Leykina,45% (5/11),35% (6/17),1/2,0/0,38% (5/13),5/7,0/1,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R16,L vs Burger,33% (6/18),57% (4/7),1/1,0/0,71% (17/24),9/11,8/9,71% (5/7),43% (3/7)
2017 Santa Margherita Di Pula $25K R32,W vs Ene,55% (6/11),67% (6/9),2/4,1/2,64% (7/11),3/3,0/0,38% (3/8),75% (6/8)
2017 Templeton CA $60K R32,L vs Robson,33% (1/3),- (0/0),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2017 Albuquerque NM $80K R32,L vs Gleason,44% (8/18),57% (4/7),1/1,0/0,0% (0/4),1/3,1/2,- (0/0),- (0/0)
2017 Prague $80K SF,L vs Muchova,50% (2/4),67% (2/3),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2017 Prague $80K Q2,W vs Pribylova,44% (8/18),45% (5/11),2/11,1/3,20% (1/5),2/2,0/0,82% (9/11),27% (3/11)
2017 Rome $60K R32,L vs Baindl,50% (1/2),75% (3/4),0/0,0/0,46% (6/13),0/2,0/1,- (0/0),- (0/0)
2017 Perigueux $25K F,L vs Schnyder,83% (5/6),67% (4/6),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2017 Perigueux $25K SF,W vs Saez Larra,67% (6/9),62% (8/13),2/7,1/2,25% (2/8),1/1,0/0,- (0/0),- (0/0)
2017 Perigueux $25K R32,W vs Bencheikh,50% (6/12),29% (6/21),2/11,1/4,80% (8/10),0/0,0/0,- (0/0),- (0/0)
2017 Lenzerheide $25K R32,L vs Silich,69% (11/16),67% (2/3),1/1,0/0,67% (6/9),4/6,2/3,- (0/0),- (0/0)
2017 Brescia $60K R32,L vs Glushko,60% (3/5),43% (3/7),0/0,0/0,54% (7/13),2/4,2/3,- (0/0),- (0/0)
2017 Grado $25K R16,L vs Mrdeza,46% (6/13),43% (3/7),0/0,0/0,29% (2/7),2/4,0/1,- (0/0),- (0/0)
2023 (1 matches),,50.0%,54.5%,100.0%,-,30.8%,60.0%,0.0%,-,-
2019 (3 matches),,60.7%,66.7%,66.7%,66.7%,32.1%,57.1%,0.0%,-,-
2018 (2 matches),,56.3%,27.8%,100.0%,-,66.7%,60.0%,60.0%,-,-
2017 (31 matches),,55.8%,47.4%,49.3%,53.3%,49.6%,53.5%,51.6%,55.8%,46.3%
2016 (19 matches),,59.4%,41.3%,46.9%,61.1%,50.0%,45.9%,46.7%,43.6%,58.5%
Career (97 matches),,58.8%,47.2%,54.1%,58.0%,49.9%,50.0%,45.9%,51.5%,47.7%
