Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,453,279,174,61.6%,601-420,58.9%,4943-4138,54.4%,42-36,53.8%,24,62.5%,38.9%,1.0%,4.7%,71.4%,57.4%,49.6%,55.2%,45.3%,50.3%,1.01
Clay,161,62,99,38.5%,150-207,42.0%,1512-1737,46.5%,16-15,51.6%,8,45.0%,41.6%,0.6%,8.3%,63.8%,52.7%,38.8%,47.7%,45.6%,46.6%,0.87
Finals,21,9,12,42.9%,23-29,44.2%,209-251,45.4%,1-1,50.0%,1,28.6%,12.5%,0.0%,5.0%,70.0%,39.3%,33.3%,37.5%,25.6%,31.6%,0.41
Semi-finals,49,21,28,42.9%,46-63,42.2%,471-507,48.2%,5-6,45.5%,2,68.8%,43.8%,1.8%,6.3%,71.2%,58.2%,56.3%,57.7%,46.1%,52.1%,1.09
Quarter-finals,100,47,53,47.0%,110-114,49.1%,1001-1017,49.6%,7-6,53.8%,4,55.6%,47.1%,1.8%,2.7%,71.0%,52.2%,46.2%,50.4%,49.4%,49.9%,1.00
vs Righties,324,151,173,46.6%,350-384,47.7%,3272-3384,49.2%,36-29,55.4%,11,47.2%,35.5%,0.6%,6.2%,67.5%,52.8%,42.7%,49.5%,44.1%,46.8%,0.87
vs Lefties,33,11,22,33.3%,26-47,35.6%,302-355,46.0%,1-4,20.0%,0,,,,,,,,,,,
