Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,10,5,5,50.0%,9-11,45.0%,98-94,51.0%,1-0,100.0%,10,63.4%,38.0%,1.8%,6.5%,66.8%,60.9%,45.7%,55.8%,45.0%,50.7%,1.02
Clay,9,3,6,33.3%,8-12,40.0%,81-96,45.8%,0-1,0.0%,8,45.0%,41.6%,0.6%,8.3%,63.8%,52.7%,38.8%,47.7%,45.6%,46.6%,0.87
Semi-finals,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,44.4%,22.2%,1.7%,8.5%,69.5%,51.2%,38.9%,47.5%,36.5%,42.3%,0.70
Quarter-finals,2,1,1,50.0%,2-2,50.0%,16-19,45.7%,0-0,-,2,44.4%,47.1%,3.4%,4.3%,70.9%,49.4%,38.2%,46.2%,49.1%,47.6%,0.91
vs Righties,7,0,7,0.0%,2-14,12.5%,58-97,37.4%,1-1,50.0%,7,41.6%,32.9%,0.7%,6.3%,64.7%,53.0%,38.1%,47.8%,43.6%,45.7%,0.83
