Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,15,8,7,53.3%,19-17,52.8%,167-168,49.9%,2-2,50.0%,15,66.7%,32.5%,2.0%,2.0%,72.2%,62.3%,44.4%,57.3%,42.7%,50.1%,1.00,R16 (2x)
2025,44,17,27,38.6%,39-58,40.2%,442-480,47.9%,6-10,37.5%,41,63.3%,30.2%,2.2%,3.0%,70.9%,60.9%,44.3%,56.1%,41.7%,48.8%,0.95,SF (Adelaide)
2024,54,35,19,64.8%,78-51,60.5%,655-552,54.3%,7-8,46.7%,53,68.3%,40.6%,2.2%,2.3%,70.0%,61.8%,49.7%,58.2%,45.6%,51.9%,1.09,W (Birmingham)
2023,49,25,24,51.0%,59-54,52.2%,549-520,51.4%,7-11,38.9%,46,67.3%,35.9%,1.5%,2.6%,73.3%,61.1%,44.4%,56.6%,44.2%,50.4%,1.02,SF (Guangzhou)
2022,41,22,19,53.7%,48-47,50.5%,455-431,51.4%,3-2,60.0%,39,65.2%,37.2%,1.2%,3.1%,68.5%,61.3%,44.4%,56.0%,44.4%,50.3%,1.01,SF (2x)
2021,55,32,23,58.2%,73-54,57.5%,637-558,53.3%,8-6,57.1%,54,66.8%,40.2%,1.7%,3.7%,68.3%,60.8%,48.9%,57.0%,46.1%,51.4%,1.07,W (Budapest)
2020,27,16,11,59.3%,34-29,54.0%,300-278,51.9%,2-5,28.6%,27,64.2%,40.4%,1.2%,3.2%,69.2%,61.0%,43.8%,55.7%,45.2%,50.4%,1.02,QF (2x)
2019,57,31,26,54.4%,70-60,53.8%,628-594,51.4%,10-7,58.8%,57,65.4%,37.4%,2.4%,3.5%,67.7%,61.0%,48.0%,56.8%,44.3%,50.6%,1.03,W (Nurnberg)
2018,44,22,22,50.0%,52-50,51.0%,478-467,50.6%,4-6,40.0%,44,63.3%,38.4%,1.5%,3.6%,68.8%,60.1%,45.6%,55.5%,45.2%,50.3%,1.02,F (Guangzhou)
2017,51,23,28,45.1%,52-62,45.6%,504-553,47.7%,8-2,80.0%,51,59.4%,35.2%,2.3%,3.8%,65.8%,58.8%,45.0%,54.1%,44.0%,49.1%,0.96,F (St. Petersburg)
2016,52,28,24,53.8%,59-56,51.3%,549-532,50.8%,7-7,50.0%,51,63.0%,39.9%,1.8%,3.0%,70.4%,58.4%,49.0%,55.6%,45.6%,50.6%,1.03,SF (2x)
2015,28,10,18,35.7%,22-40,35.5%,265-319,45.4%,2-4,33.3%,23,61.4%,36.0%,1.7%,3.9%,63.0%,59.0%,52.4%,56.6%,40.8%,48.5%,0.94,SF (Bastad)
2014,13,7,6,53.8%,14-14,50.0%,121-135,47.3%,3-0,100.0%,11,-,-,1.9%,4.6%,63.7%,58.2%,43.6%,52.9%,42.8%,47.9%,0.91,QF (2x)
2013,17,5,12,29.4%,13-26,33.3%,168-201,45.5%,1-5,16.7%,16,-,-,3.1%,4.1%,61.7%,60.7%,44.9%,54.7%,41.6%,48.3%,0.92,R16 (3x)
2012,3,1,2,33.3%,2-4,33.3%,23-33,41.1%,0-0,-,2,-,-,9.7%,8.2%,50.7%,60.3%,37.9%,49.3%,46.8%,48.2%,0.92,R16 (Copenhagen)
2010,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,-,-,0.0%,4.5%,54.5%,50.0%,35.0%,43.2%,37.3%,40.0%,0.66,R32 (Luxembourg)
Career,551,282,269,51.2%,634-624,50.4%,5945-5833,50.5%,70-75,48.3%,531,64.7%,37.4%,1.9%,3.3%,68.7%,60.4%,46.6%,56.1%,44.3%,50.2%,1.01,
