Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),72,921,58,1799,59,1756,44,1749,55,1657,207,388,,
2025,71,924,64,1781,59,1736,50,1740,62,1648,107,744
2024,29,1844,25,1895,30,1823,19,1813,17,1767,110,755
2023,66,937,55,1798,52,1755,43,1739,67,1610,,
2022,51,995,58,1790,60,1733,41,1748,65,1612,,
2021,42,1425,38,1858,38,1811,32,1777,56,1657,,
2020,28,2015,20,1898,25,1833,14,1815,,,187,470
2019,34,1460,44,1837,54,1772,38,1768,55,1660,160,490
2018,44,1145,75,1747,81,1687,60,1699,81,1591,646,31
2017,52,1085,105,1685,107,1633,66,1678,118,1515,754,34
2016,33,1450,83,1722,96,1653,40,1729,105,1544,334,161
2015,77,793,108,1690,113,1617,72,1669,109,1540,1131,10
2014,115,494,146,1603,149,1544,122,1574,,,1050,11
2013,109,597,135,1625,137,1579,108,1601,134,1498,,
2012,123,569,90,1721,89,1676,106,1617,,,,
2011,246,231,,,,,,,,,,
2010,728,26,,,,,,,,,,
