Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R64,L vs Rybakina,63% (5/8),33% (1/3),0/0,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2026 Australian Open R16,L vs Jovic,- (0/0),25% (1/4),0/0,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2025 Guangzhou R16,L vs Seidel,63% (5/8),- (0/0),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2025 Roland Garros R32,L vs Andreeva,23% (3/13),100% (1/1),0/0,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2025 Miami R64,L vs Townsend,67% (8/12),31% (5/16),1/3,0/0,55% (6/11),0/2,0/1,25% (1/4),20% (1/5)
2025 Australian Open R32,L vs Kasatkina,80% (4/5),67% (2/3),0/0,0/0,0% (0/6),0/2,0/1,- (0/0),- (0/0)
2024 Wuhan R16,L vs Sabalenka,28% (5/18),45% (5/11),1/1,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2024 Seoul R32,L vs Anisimova,56% (5/9),67% (4/6),0/0,0/0,50% (5/10),4/6,4/5,67% (4/6),17% (1/6)
2024 US Open R32,L vs Paolini,38% (5/13),22% (2/9),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2024 US Open R64,W vs Wang,50% (6/12),46% (6/13),2/2,1/1,75% (9/12),0/0,0/0,80% (4/5),50% (3/6)
2024 US Open R128,W vs Noskova,50% (7/14),56% (5/9),2/5,1/4,20% (1/5),0/0,0/0,80% (4/5),60% (3/5)
2024 Cincinnati R32,W vs Gauff,100% (9/9),63% (5/8),2/2,1/1,58% (7/12),3/4,0/0,- (0/0),- (0/0)
2024 Wimbledon R16,L vs Ostapenko,75% (3/4),50% (2/4),0/0,0/0,17% (1/6),2/4,2/3,- (0/0),- (0/0)
2024 Wimbledon R32,W vs Swiatek,55% (11/20),50% (4/8),2/4,1/3,88% (7/8),0/1,0/0,- (0/0),- (0/0)
2024 Wimbledon R64,W vs Siniakova,73% (11/15),71% (5/7),2/4,1/3,86% (6/7),0/1,0/0,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Kerber,67% (10/15),60% (3/5),2/3,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2024 Birmingham F,W vs Tomljanovic,88% (7/8),56% (5/9),2/4,1/3,0% (0/2),2/2,0/0,67% (6/9),44% (4/9)
2024 Rome R32,L vs Swiatek,60% (6/10),20% (1/5),0/0,0/0,50% (3/6),1/3,0/1,- (0/0),- (0/0)
2024 Indian Wells R16,L vs Swiatek,17% (1/6),33% (2/6),0/0,0/0,57% (8/14),0/2,0/1,- (0/0),- (0/0)
2023 US Open R128,L vs Trevisan,43% (10/23),44% (8/18),1/5,0/2,44% (4/9),1/3,1/2,23% (3/13),42% (5/12)
2026 (2 matches),,62.5%,28.6%,-,-,50.0%,20.0%,33.3%,-,-
2025 (4 matches),,52.6%,40.0%,33.3%,-,36.7%,11.1%,0.0%,25.0%,20.0%
2024 (13 matches),,56.2%,49.0%,60.0%,43.8%,54.5%,44.4%,50.0%,72.0%,42.3%
2023 (8 matches),,57.7%,41.0%,50.0%,60.0%,53.3%,54.2%,16.7%,44.8%,50.0%
2022 (6 matches),,47.9%,48.0%,54.5%,66.7%,71.8%,52.9%,60.0%,25.0%,58.3%
Career (300 matches),,56.3%,46.9%,56.6%,57.0%,51.6%,45.4%,43.4%,53.5%,48.2%
