Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Miami R64,L vs Rybakina,22% (2/9),50% (1/2),1/3,44% (4/9),0% (0/4),1/1,0/0,0/1,0/0,0/1
2026 Australian Open R16,L vs Jovic,29% (2/7),50% (1/2),1/5,100% (6/6),0% (0/6),0/1,0/0,0/1,0/0,0/0
2025 Guangzhou R16,L vs Seidel,0% (0/9),- (0/0),0/3,38% (3/8),0% (0/3),0/0,0/0,2/2,0/0,1/1
2025 Roland Garros R32,L vs Andreeva,13% (1/8),100% (1/1),1/4,75% (6/8),17% (1/6),1/1,0/0,0/1,0/0,0/0
2025 Miami R64,L vs Townsend,54% (7/13),71% (5/7),2/5,54% (7/13),29% (2/7),4/5,1/2,1/1,0/0,0/0
2025 Australian Open R32,L vs Kasatkina,22% (2/9),100% (2/2),1/5,60% (6/10),0% (0/6),1/2,0/0,0/1,0/0,0/1
2024 Wuhan R16,L vs Sabalenka,58% (7/12),71% (5/7),2/6,55% (6/11),0% (0/6),3/4,0/0,0/0,0/0,0/0
2024 Seoul R32,L vs Anisimova,36% (4/11),100% (4/4),3/5,60% (6/10),17% (1/6),2/3,0/0,1/1,0/0,1/1
2024 US Open R32,L vs Paolini,30% (3/10),67% (2/3),1/4,44% (4/9),0% (0/4),0/2,0/0,1/1,0/0,1/1
2024 US Open R64,W vs Wang,70% (7/10),86% (6/7),1/3,56% (5/9),40% (2/5),4/5,0/0,1/1,0/0,0/0
2024 US Open R128,W vs Noskova,55% (6/11),83% (5/6),2/4,45% (5/11),20% (1/5),2/5,1/1,0/0,1/1,0/0
2024 Cincinnati R32,W vs Gauff,43% (6/14),83% (5/6),3/4,50% (7/14),29% (2/7),4/5,2/2,0/1,1/1,0/0
2024 Wimbledon R16,L vs Ostapenko,44% (4/9),50% (2/4),0/4,63% (5/8),0% (0/5),0/2,0/0,2/3,0/0,1/1
2024 Wimbledon R32,W vs Swiatek,42% (5/12),80% (4/5),0/1,25% (3/12),67% (2/3),4/4,2/2,1/1,1/1,0/0
2024 Wimbledon R64,W vs Siniakova,42% (5/12),100% (5/5),0/1,25% (3/12),67% (2/3),3/3,0/0,0/0,0/0,0/0
2024 Wimbledon R128,W vs Kerber,40% (4/10),75% (3/4),0/1,18% (2/11),50% (1/2),2/2,1/1,0/0,1/1,0/0
2024 Birmingham F,W vs Tomljanovic,60% (6/10),83% (5/6),0/2,22% (2/9),0% (0/2),3/4,0/0,1/1,0/0,0/0
2024 Rome R32,L vs Swiatek,20% (2/10),50% (1/2),0/3,56% (5/9),40% (2/5),1/1,0/0,1/1,0/0,0/0
2024 Indian Wells R16,L vs Swiatek,38% (3/8),67% (2/3),2/6,86% (6/7),0% (0/6),0/2,0/0,0/0,0/0,0/0
2023 US Open R128,L vs Trevisan,73% (11/15),73% (8/11),3/5,40% (6/15),17% (1/6),6/7,1/1,2/2,0/0,0/0
2026 (2 matches),,25.0%,50.0%,25.0%,66.7%,0.0%,50.0%,-,0.0%,-,0.0%
2025 (4 matches),,25.6%,80.0%,23.5%,56.4%,13.6%,75.0%,50.0%,60.0%,-,50.0%
2024 (13 matches),,44.6%,79.0%,31.8%,44.7%,22.0%,66.7%,100.0%,80.0%,100.0%,100.0%
2023 (8 matches),,49.5%,69.6%,40.0%,52.6%,30.0%,67.7%,87.5%,64.3%,100.0%,25.0%
2022 (6 matches),,48.5%,72.7%,14.3%,54.4%,40.5%,55.0%,100.0%,83.3%,100.0%,50.0%
Career (300 matches),,47.3%,77.4%,33.7%,49.3%,21.7%,64.0%,64.4%,55.4%,64.2%,54.2%
