Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R64,L vs Rybakina,4.2,4.9,3.5,49.3%,36.0%,45.5%,25.0%,49.5%,29.9%,6.0,8.1,-2.5,-3.8
2026 Australian Open R16,L vs Jovic,5.3,5.5,5.1,22.6%,35.0%,46.2%,30.0%,47.6%,23.6%,-2.0,-2.9,-1.0,-1.5
2025 Guangzhou R16,L vs Seidel,4.0,3.9,4.1,40.7%,44.4%,55.6%,12.5%,53.8%,22.2%,2.0,2.8,1.5,2.7
2025 Roland Garros R32,L vs Andreeva,5.1,5.6,4.4,38.3%,37.1%,40.0%,53.8%,38.0%,19.3%,1.0,1.3,-7.5,-6.6
2025 Miami R64,L vs Townsend,3.5,3.8,3.2,50.0%,43.8%,38.5%,44.4%,47.0%,18.0%,-6.5,-6.5,-0.5,-0.5
2025 Australian Open R32,L vs Kasatkina,4.9,4.9,4.8,53.4%,28.6%,23.5%,33.3%,57.7%,16.7%,-18.5,-14.7,1.0,1.2
2024 Wuhan R16,L vs Sabalenka,3.9,3.9,3.9,46.6%,46.9%,54.2%,57.1%,50.0%,24.4%,4.0,3.9,11.0,12.1
2024 Seoul R32,L vs Anisimova,3.1,2.9,3.2,47.5%,40.7%,50.0%,33.3%,31.4%,28.6%,1.5,3.3,6.0,8.1
2024 US Open R32,L vs Paolini,4.5,4.4,4.6,50.0%,40.6%,38.9%,28.6%,49.4%,25.6%,-8.5,-7.1,7.0,7.4
2024 US Open R64,W vs Wang,5.5,5.3,5.6,47.8%,48.8%,63.6%,61.5%,43.3%,25.8%,7.0,5.0,15.5,9.5
2024 Cincinnati R32,W vs Gauff,3.9,4.6,3.3,53.4%,55.9%,31.3%,53.3%,47.3%,13.7%,4.0,3.1,3.5,2.8
2024 Wimbledon R16,L vs Ostapenko,2.6,2.6,2.6,48.8%,22.7%,66.7%,0.0%,60.2%,23.1%,6.0,12.8,6.0,20.0
2024 Wimbledon R32,W vs Swiatek,3.8,3.7,3.9,50.5%,65.0%,61.5%,36.4%,43.9%,19.7%,17.0,18.9,11.5,11.3
2024 Birmingham F,W vs Tomljanovic,4.2,4.1,4.2,51.5%,75.0%,50.0%,61.5%,57.3%,25.5%,8.0,7.0,8.0,12.1
2024 Rome R32,L vs Swiatek,4.0,3.7,4.3,50.7%,44.4%,5.9%,66.7%,40.1%,22.8%,-4.5,-5.8,-4.5,-4.5
2024 Indian Wells R16,L vs Swiatek,4.6,4.9,4.2,44.4%,26.3%,46.2%,14.3%,45.9%,29.2%,-8.5,-10.8,-5.5,-7.7
2023 US Open R128,L vs Trevisan,6.6,7.3,5.7,64.9%,42.9%,51.4%,45.5%,33.6%,7.2%,2.5,1.2,2.0,0.5
2023 Roland Garros R32,L vs Stephens,5.7,6.1,5.4,36.5%,49.2%,51.4%,57.1%,43.3%,13.9%,8.0,4.4,5.0,2.2
2023 Roland Garros R64,W vs Zheng,5.1,5.0,5.1,57.6%,44.4%,58.3%,52.0%,36.9%,15.3%,-1.5,-1.3,12.0,6.2
2023 Roland Garros R128,W vs Zanevska,4.7,4.6,4.7,57.6%,43.2%,48.3%,50.0%,43.9%,21.4%,-1.0,-0.7,9.5,6.1
Last 52 Weeks (4 matches),,4.6,5.0,4.2,40.3%,38.3%,45.8%,32.6%,46.4%,23.3%,1.8,2.4,-2.4,-3.2
Career (78 matches),,4.9,5.0,4.7,48.2%,48.0%,48.2%,46.4%,47.8%,24.2%,2.5,1.9,2.8,2.5
