Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,14,Hard,33,18,15,54.5%,9,6,3,66.7%,2013,2026,R16,30,0.97,2.0%,3.1%,68.0%,60.2%,42.5%,54.5%,44.2%,54.2%,51.5%
Roland Garros,14,Clay,35,21,14,60.0%,4,3,1,75.0%,2012,2025,QF,33,1.08,1.2%,3.2%,70.4%,61.4%,46.1%,56.9%,46.8%,54.6%,49.5%
Wimbledon,11,Grass,19,8,11,42.1%,6,2,4,33.3%,2013,2025,R16,19,0.95,2.3%,2.9%,65.6%,62.0%,50.4%,58.0%,39.7%,56.1%,43.3%
US Open,13,Hard,26,13,13,50.0%,11,6,5,54.5%,2012,2025,QF,26,1.01,2.0%,3.9%,66.7%,60.2%,43.9%,54.8%,45.6%,55.0%,51.9%
Olympics,1,,1,0,1,0.0%,1,0,1,0.0%,2021,2021,R64,0,,,,,,,,,,
Fed Cup,7,,19,12,7,63.2%,5,4,1,80.0%,2014,2020,,15,1.12,1.6%,3.3%,69.3%,63.0%,47.6%,58.3%,46.8%,56.9%,46.1%
Miami,12,Hard,25,13,12,52.0%,6,1,5,16.7%,2013,2026,QF,24,1.01,2.0%,2.3%,71.7%,61.0%,46.7%,57.0%,43.3%,56.2%,43.3%
Indian Wells,13,Hard,27,14,13,51.9%,6,3,3,50.0%,2013,2026,R16,25,1.00,0.9%,3.5%,68.0%,59.7%,45.9%,55.3%,44.7%,57.7%,46.8%
Adelaide,4,Hard,13,9,4,69.2%,5,2,3,40.0%,2020,2026,SF,13,1.12,1.7%,2.9%,70.1%,66.6%,49.2%,61.4%,43.2%,57.1%,49.0%
Brisbane,6,Hard,14,7,7,50.0%,3,1,2,33.3%,2013,2026,R16,14,0.93,2.5%,2.8%,71.8%,60.7%,44.8%,56.2%,40.8%,56.6%,46.1%
Guangzhou,5,Hard,14,9,5,64.3%,4,2,2,50.0%,2014,2025,F,13,1.06,1.1%,3.7%,72.1%,64.2%,45.3%,58.9%,43.6%,66.0%,44.6%
Ningbo,3,Hard,8,5,3,62.5%,1,0,1,0.0%,2023,2025,QF,7,1.22,3.8%,3.6%,68.8%,66.4%,46.0%,60.1%,48.7%,60.5%,53.4%
