Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Wimbledon R128,L vs Navarro,2.8,2.5,3.1,37.9%,36.4%,25.0%,50.0%,61.6%,10.5%,-2.0,-3.4,-1.0,-3.0
2023 US Open R64,L vs Wozniacki,3.5,3.6,3.3,48.1%,51.1%,47.4%,28.6%,55.9%,11.4%,14.0,11.9,5.5,6.0
2023 Berlin F,W vs Vekic,3.2,3.2,3.2,57.8%,36.0%,53.8%,50.0%,43.0%,14.4%,5.0,8.5,10.0,13.0
2023 Roland Garros R128,L vs Cocciaretto,3.1,3.3,3.0,45.8%,54.5%,30.0%,0.0%,41.0%,11.6%,5.0,8.3,9.5,11.3
2023 Miami F,W vs Rybakina,3.4,3.8,3.0,51.6%,66.7%,53.8%,71.4%,59.3%,16.2%,21.5,20.7,12.5,20.2
2023 Miami SF,W vs Cirstea,3.3,3.5,3.1,50.5%,53.1%,78.6%,75.0%,50.3%,8.7%,21.0,23.9,6.5,7.8
2023 Miami R16,W vs Gracheva,3.1,3.2,2.9,51.3%,51.9%,55.6%,50.0%,60.3%,10.4%,18.0,16.5,6.5,9.4
2023 Miami R64,W vs Noskova,2.4,2.5,2.3,60.3%,65.4%,-,100.0%,48.9%,4.3%,18.0,40.9,10.5,23.9
2023 Indian Wells R16,W vs Pegula,3.5,3.0,3.9,49.6%,54.5%,38.1%,60.0%,63.9%,9.9%,3.5,2.1,4.5,4.9
2023 Indian Wells R64,W vs Mandlik,2.8,3.0,2.7,60.2%,57.9%,33.3%,75.0%,52.4%,11.8%,13.5,19.6,8.0,13.3
2023 Doha R16,L vs Gauff,3.3,3.4,3.2,39.5%,64.0%,46.2%,50.0%,56.8%,15.1%,5.5,5.9,-1.5,-2.4
2023 Australian Open R64,L vs Kalinina,4.0,4.0,4.0,45.8%,45.2%,33.3%,50.0%,57.7%,16.8%,5.0,3.6,-2.5,-2.8
2022 United Cup RR,W vs Pegula,3.6,4.0,3.3,48.5%,54.3%,50.0%,69.2%,58.4%,15.4%,2.5,1.8,4.0,4.5
2022 Guadalajara R32,L vs Andreescu,2.6,2.9,2.3,44.2%,45.5%,33.3%,100.0%,48.9%,7.8%,3.0,3.8,7.0,8.5
2022 Ostrava R16,W vs Badosa,3.5,3.7,3.3,46.2%,52.2%,68.8%,71.4%,53.4%,10.9%,29.0,25.4,11.5,11.9
2022 US Open R16,L vs Pegula,3.7,3.7,3.8,36.4%,53.1%,14.3%,33.3%,48.9%,9.7%,10.5,17.2,6.0,9.4
2022 US Open R32,W vs Muguruza,3.1,2.8,3.5,45.9%,50.0%,68.4%,87.5%,44.5%,15.4%,10.5,9.8,-1.0,-0.8
2022 Cincinnati F,L vs Garcia,2.7,2.6,2.7,47.3%,50.0%,33.3%,50.0%,53.5%,11.9%,4.0,6.5,3.0,5.9
2022 Cincinnati QF,W vs Tomljanovic,2.8,2.3,3.4,62.3%,54.2%,20.0%,66.7%,56.9%,16.0%,11.5,19.2,3.5,8.3
2022 Wimbledon R32,L vs Badosa,3.1,3.3,2.8,46.8%,41.7%,70.0%,80.0%,60.6%,10.7%,7.5,6.5,4.5,6.0
Last 52 Weeks (1 matches),,2.8,2.5,3.1,37.9%,36.4%,25.0%,50.0%,61.6%,10.5%,-2.0,-3.4,-1.0,-3.0
Career (179 matches),,3.3,3.3,3.3,50.4%,53.4%,51.8%,53.6%,54.1%,11.8%,7.5,7.5,4.0,5.2
