Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,544,358,186,65.8%,785-469,62.6%,6411-5362,54.5%,81-55,59.6%,475,73.7%,35.3%,6.1%,7.0%,61.6%,67.6%,47.7%,60.0%,44.2%,52.0%,1.10
Clay,160,103,57,64.4%,219-140,61.0%,1811-1511,54.5%,20-20,50.0%,152,74.9%,35.4%,4.7%,5.9%,63.2%,66.2%,49.1%,59.9%,44.1%,52.0%,1.10
Grass,101,74,27,73.3%,158-70,69.3%,1245-899,58.1%,17-11,60.7%,99,82.4%,31.6%,7.4%,5.5%,63.5%,70.8%,51.8%,63.9%,43.3%,53.5%,1.20
Carpet,12,9,3,75.0%,18-8,69.2%,143-119,54.6%,3-2,60.0%,10,-,-,4.8%,6.6%,63.2%,67.7%,46.5%,59.9%,42.1%,50.9%,1.05
Grand Slams,188,128,60,68.1%,280-145,65.9%,2231-1720,56.5%,25-21,54.3%,181,75.1%,34.4%,5.9%,6.4%,62.4%,68.5%,48.9%,61.1%,44.2%,52.6%,1.14
Premiers,340,225,115,66.2%,490-291,62.7%,4037-3359,54.6%,63-42,60.0%,327,75.5%,33.8%,6.2%,6.4%,62.1%,68.1%,48.8%,60.8%,43.5%,52.1%,1.11
Internationals,85,55,30,64.7%,115-70,62.2%,934-753,55.4%,7-7,50.0%,77,75.1%,43.4%,4.6%,7.0%,62.0%,65.9%,49.1%,59.5%,46.1%,52.7%,1.14
Finals,42,31,11,73.8%,67-33,67.0%,517-411,55.7%,9-3,75.0%,39,80.1%,32.7%,6.0%,5.6%,64.2%,68.3%,50.2%,61.8%,43.6%,52.6%,1.14
Semi-finals,65,42,23,64.6%,92-59,60.9%,769-648,54.3%,12-5,70.6%,62,75.7%,34.2%,6.4%,5.6%,62.4%,66.7%,50.8%,60.7%,43.3%,51.7%,1.10
Quarter-finals,100,61,39,61.0%,134-88,60.4%,1126-1001,52.9%,15-13,53.6%,94,74.0%,32.8%,6.0%,6.2%,62.3%,68.4%,48.6%,60.9%,42.7%,51.6%,1.09
vs Righties,736,484,252,65.8%,1055-626,62.8%,8613-7120,54.7%,107-78,57.8%,663,74.7%,35.1%,5.8%,6.6%,62.0%,67.6%,48.6%,60.4%,44.0%,52.1%,1.11
vs Lefties,79,58,21,73.4%,121-61,66.5%,971-758,56.2%,13-10,56.5%,71,76.7%,31.7%,6.9%,6.5%,63.5%,68.9%,48.2%,61.3%,43.7%,52.6%,1.13
vs Top 10,137,65,72,47.4%,153-169,47.5%,1493-1550,49.1%,20-19,51.3%,118,71.4%,26.8%,5.4%,6.3%,62.6%,64.9%,46.8%,58.2%,41.6%,49.7%,0.99
