Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-05-26),1318,5,,,,,,,,,,,,
2024,1323,5,,,,,,,,,1307,16
2023,343,187,317,1359,361,1241,282,1345,239,1303,,
2022,113,569,184,1535,284,1352,139,1533,199,1376,,
2021,170,414,265,1390,278,1313,232,1374,219,1287,,
2020,206,321,,,,,,,,,209,403
2019,203,295,245,1435,273,1354,221,1411,,,204,375
2018,305,146,224,1423,230,1367,198,1386,,,142,468
2017,678,30,,,,,,,,,480,97
2016,234,219,189,1480,204,1405,170,1450,,,127,550
2015,231,212,,,,,,,,,220,295
2014,289,142,,,,,,,,,192,305
2013,250,240,,,,,,,,,187,374
2012,329,135,282,1272,267,1319,261,1219,221,1254,176,406
2011,165,387,206,1472,184,1474,228,1387,,,224,318
2010,351,123,,,,,,,,,309,197
2009,257,191,,,,,,,,,,
2008,817,11,,,,,,,,,,
