Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Prague R16,L vs Zarytska,0.92,0.80,56.2,3.3,-,43.9%,-,43.6%,48.6%,48.4%
2019 W25 Baja QF,W vs Arshinkova,0.90,1.19,49.8,2.2,-,61.0%,-,68.4%,50.0%,42.9%
2019 W25 Torino R32,L vs Turati,0.92,0.81,65.0,2.2,-,35.3%,-,46.4%,57.1%,46.9%
2019 W25 Biella R32,W vs Grymalska,1.09,1.31,34.5,2.2,-,60.0%,-,51.2%,62.8%,42.5%
2019 W25 Tarvisio R32,W vs Pantuckova,0.98,1.21,66.4,4.0,-,56.9%,-,53.2%,53.4%,57.7%
2019 W60 Wiesbaden R16,L vs Fourlis,0.90,0.67,41.5,2.1,3.4%,44.8%,0.0%,31.0%,54.8%,37.9%
2019 W60 Wiesbaden R32,W vs Hogenkamp,1.01,1.19,90.3,11.9,0.0%,62.2%,2.4%,61.0%,44.1%,46.4%
2019 W25 Chiasso R32,L vs Fetecau,0.88,0.70,42.9,2.4,0.0%,45.0%,0.0%,56.4%,47.2%,30.3%
2019 Lugano R32,L vs Lapko,0.85,0.72,52.1,2.5,0.0%,52.8%,3.1%,62.5%,45.9%,25.0%
2019 W25 Santa Margherita Di Pula R32,W vs Kan,1.06,1.17,71.3,11.2,0.0%,53.2%,0.0%,57.1%,43.8%,55.6%
2019 W25 Santa Margherita Di Pula R16,L vs Juvan,0.94,0.76,45.7,2.0,0.0%,46.2%,0.0%,43.6%,41.4%,48.0%
2019 W25 Santa Margherita Di Pula R32,W vs Chiesa,1.07,1.62,45.6,2.4,0.0%,53.6%,0.0%,71.4%,56.5%,57.1%
2018 Houston R16,L vs Watson,1.07,0.73,47.7,3.3,0.0%,32.1%,0.0%,48.1%,50.0%,30.8%
2018 Houston R32,W vs Chirico,1.19,1.80,36.0,2.2,0.0%,60.9%,9.1%,59.1%,53.8%,68.2%
2018 Strasbourg R16,L vs Cibulkova,1.00,0.61,44.8,2.0,4.0%,48.0%,0.0%,54.2%,24.1%,35.7%
2018 Strasbourg R32,W vs Vickery,1.06,1.23,54.0,2.5,0.0%,55.6%,0.0%,50.0%,59.0%,50.0%
2017 Antalya $15K QF,L vs Takamura,0.91,0.69,54.3,2.0,0.0%,48.1%,0.0%,52.0%,37.5%,39.3%
2017 Antalya $15K R16,W vs Lukas,1.10,1.09,97.2,5.7,0.0%,53.7%,0.0%,54.7%,45.2%,45.0%
2017 Antalya $15K R32,W vs Gheorghita,0.99,1.17,66.9,3.3,2.3%,55.8%,0.0%,53.7%,40.4%,66.7%
2017 Antalya $15K R32,L vs Pantuckova,0.82,0.63,45.4,2.4,0.0%,54.2%,0.0%,36.4%,53.6%,28.0%
2019 (12 matches),,0.97,0.99,57.1,2.8,0.2%,51.9%,0.5%,54.0%,50.2%,45.5%
2018 (4 matches),,1.08,1.02,46.7,2.4,0.9%,49.1%,1.9%,52.3%,47.5%,45.6%
2017 (19 matches),,1.01,1.05,61.0,2.9,0.4%,51.1%,0.5%,53.3%,48.1%,51.7%
2016 (34 matches),,1.04,1.02,57.0,2.7,0.7%,52.2%,0.4%,48.9%,46.9%,50.0%
2015 (10 matches),,0.98,1.00,52.4,2.5,1.2%,57.3%,1.0%,46.9%,47.1%,49.7%
Career (118 matches),,1.01,1.05,56.6,2.7,0.7%,53.6%,0.7%,51.6%,48.5%,49.6%
