Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W60 Prague R16,L vs Zarytska,38% (3/8),100% (4/4),0/0,0/0,56% (9/16),5/7,5/6,50% (3/6),33% (2/6)
2019 W25 Baja QF,W vs Arshinkova,54% (7/13),50% (5/10),2/2,1/1,85% (11/13),0/1,0/0,67% (4/6),60% (3/5)
2019 W25 Torino R32,L vs Turati,100% (3/3),75% (6/8),0/0,0/0,42% (5/12),0/2,0/1,20% (1/5),40% (2/5)
2019 W25 Biella R32,W vs Grymalska,64% (9/14),67% (6/9),3/3,1/1,33% (2/6),0/0,0/0,33% (2/6),83% (5/6)
2019 W25 Tarvisio R32,W vs Pantuckova,43% (9/21),47% (9/19),2/4,1/1,50% (3/6),0/1,0/0,33% (2/6),50% (3/6)
2019 W60 Wiesbaden R16,L vs Fourlis,13% (1/8),33% (3/9),0/0,0/0,36% (4/11),3/5,1/2,- (0/0),- (0/0)
2019 W60 Wiesbaden R32,W vs Hogenkamp,73% (11/15),31% (5/16),2/6,1/4,64% (7/11),1/2,1/1,75% (3/4),100% (4/4)
2019 W25 Chiasso R32,L vs Fetecau,50% (5/10),40% (2/5),0/0,0/0,71% (12/17),6/8,6/7,- (0/0),- (0/0)
2019 Lugano R32,L vs Lapko,58% (7/12),38% (3/8),1/1,0/0,29% (2/7),1/3,1/2,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,W vs Kan,73% (8/11),47% (7/15),2/3,1/1,63% (10/16),0/1,0/0,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R16,L vs Juvan,20% (2/10),60% (3/5),0/0,0/0,57% (8/14),5/7,3/4,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,W vs Chiesa,50% (7/14),83% (5/6),2/3,1/2,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2018 Houston R16,L vs Watson,67% (2/3),43% (3/7),0/0,0/0,50% (6/12),1/3,0/1,- (0/0),- (0/0)
2018 Houston R32,W vs Chirico,86% (6/7),86% (6/7),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2018 Strasbourg R16,L vs Cibulkova,67% (4/6),33% (1/3),0/0,0/0,43% (3/7),2/4,1/2,- (0/0),- (0/0)
2018 Strasbourg R32,W vs Vickery,46% (6/13),47% (7/15),2/2,1/1,56% (5/9),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K QF,L vs Takamura,83% (5/6),40% (2/5),0/0,0/0,20% (1/5),1/3,0/1,- (0/0),- (0/0)
2017 Antalya $15K R16,W vs Lukas,53% (10/19),40% (6/15),2/2,1/1,53% (8/15),0/1,0/0,90% (9/10),50% (5/10)
2017 Antalya $15K R32,W vs Gheorghita,67% (6/9),39% (7/18),2/3,1/1,57% (8/14),0/0,0/0,100% (4/4),75% (3/4)
2017 Antalya $15K R32,L vs Pantuckova,75% (3/4),67% (2/3),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2019 (12 matches),,51.8%,50.9%,63.6%,60.0%,57.1%,56.8%,73.9%,45.5%,59.4%
2018 (4 matches),,62.1%,53.1%,80.0%,100.0%,50.0%,42.9%,33.3%,-,-
2017 (19 matches),,58.1%,52.3%,62.2%,57.9%,55.4%,53.5%,50.0%,70.8%,41.7%
2016 (34 matches),,51.5%,52.8%,51.9%,46.2%,48.4%,46.7%,44.8%,42.6%,58.5%
2015 (10 matches),,58.2%,43.9%,36.7%,62.5%,54.3%,21.4%,0.0%,33.3%,11.1%
Career (118 matches),,56.0%,52.5%,56.3%,55.9%,51.9%,47.2%,46.9%,46.8%,50.3%
