Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,4,1,3,25.0%,4-6,40.0%,40-51,44.0%,0-0,-,0,,,,,,,,,,,,R32 (3x)
2023,42,15,27,35.7%,42-60,41.2%,433-499,46.5%,3-5,37.5%,9,50.5%,39.4%,0.5%,4.5%,75.4%,54.2%,42.1%,51.2%,45.1%,48.1%,0.93,SF (W25 Feld am See)
2022,69,46,23,66.7%,93-59,61.2%,755-642,54.0%,10-7,58.8%,19,48.0%,46.4%,0.7%,3.9%,77.1%,51.4%,41.3%,49.1%,48.6%,48.9%,0.96,W (2x)
2021,45,26,19,57.8%,57-48,54.3%,487-467,51.0%,4-5,44.4%,2,43.5%,34.8%,0.0%,4.6%,69.9%,53.3%,26.1%,45.1%,43.2%,44.2%,0.79,W (W25 Budapest)
2020,21,9,12,42.9%,22-27,44.9%,226-228,49.8%,2-1,66.7%,2,52.9%,62.5%,0.9%,5.2%,67.8%,59.0%,32.4%,50.4%,53.0%,51.8%,1.07,QF (3x)
2019,52,33,19,63.5%,75-49,60.5%,614-535,53.4%,7-6,53.8%,0,,,,,,,,,,,,W (W25 Baja)
2018,45,27,18,60.0%,57-45,55.9%,475-412,53.6%,3-2,60.0%,2,50.0%,50.0%,2.0%,7.0%,69.0%,50.7%,45.2%,49.0%,50.0%,49.5%,0.98,W (Heraklion $15K)
2017,27,16,11,59.3%,31-26,54.4%,280-252,52.6%,3-2,60.0%,0,,,,,,,,,,,,W (Heraklion $15K)
2016,39,21,18,53.8%,46-45,50.5%,417-430,49.2%,8-5,61.5%,0,,,,,,,,,,,,F (Rome $25K)
2015,49,34,15,69.4%,73-39,65.2%,577-453,56.0%,7-4,63.6%,0,,,,,,,,,,,,W (Chiasso $25K)
2014,53,35,18,66.0%,74-45,62.2%,597-467,56.1%,6-6,50.0%,0,,,,,,,,,,,,W (2x)
2013,77,59,18,76.6%,125-55,69.4%,936-677,58.0%,9-4,69.2%,0,,,,,,,,,,,,W (8x)
2012,25,12,13,48.0%,30-31,49.2%,257-283,47.6%,3-1,75.0%,0,,,,,,,,,,,,SF (3x)
2011,60,46,14,76.7%,93-35,72.7%,689-484,58.7%,8-3,72.7%,0,,,,,,,,,,,,W (5x)
2010,40,24,16,60.0%,52-36,59.1%,430-359,54.5%,2-4,33.3%,0,,,,,,,,,,,,W (Vinkovci 10K)
2009,51,35,16,68.6%,76-45,62.8%,615-481,56.1%,4-4,50.0%,0,,,,,,,,,,,,W (2x)
2008,18,11,7,61.1%,25-19,56.8%,216-199,52.0%,4-1,80.0%,0,,,,,,,,,,,,F (Sofia 10K)
Career,717,450,267,62.8%,975-670,59.3%,8044-6919,53.8%,83-60,58.0%,34,48.7%,44.6%,0.6%,4.3%,75.4%,52.6%,39.9%,49.5%,47.6%,48.5%,0.94,
