Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 Prague R16,L vs Zarytska,40% (4/10),100% (4/4),1/5,70% (7/10),0% (0/7),1/4,0/1,1/2,0/0,0/1
2019 W25 Baja QF,W vs Arshinkova,47% (7/15),71% (5/7),0/0,40% (6/15),67% (4/6),2/2,0/0,0/0,0/0,0/0
2019 W25 Torino R32,L vs Turati,73% (8/11),75% (6/8),5/7,70% (7/10),0% (0/7),1/5,0/0,0/0,0/0,0/0
2019 W25 Biella R32,W vs Grymalska,54% (7/13),86% (6/7),2/4,46% (6/13),33% (2/6),2/3,0/1,0/0,0/0,0/0
2019 W25 Tarvisio R32,W vs Pantuckova,80% (12/15),75% (9/12),2/3,38% (5/13),40% (2/5),5/5,0/1,0/0,0/0,0/0
2019 W60 Wiesbaden R16,L vs Fourlis,63% (5/8),60% (3/5),2/6,88% (7/8),0% (0/7),1/3,0/0,0/1,0/0,0/0
2019 W60 Wiesbaden R32,W vs Hogenkamp,40% (6/15),83% (5/6),1/4,40% (6/15),33% (2/6),3/4,0/0,2/2,0/0,1/1
2019 W25 Chiasso R32,L vs Fetecau,30% (3/10),67% (2/3),1/5,80% (8/10),38% (3/8),2/2,0/0,1/1,0/0,1/1
2019 Lugano R32,L vs Lapko,25% (3/12),100% (3/3),1/5,42% (5/12),0% (0/5),1/2,0/0,0/0,0/0,0/0
2019 W25 Santa Margherita Di Pula R32,W vs Kan,50% (7/14),100% (7/7),3/6,50% (7/14),14% (1/7),4/6,1/1,1/1,1/1,0/0
2019 W25 Santa Margherita Di Pula R16,L vs Juvan,44% (4/9),75% (3/4),1/5,75% (6/8),0% (0/6),1/3,0/0,1/2,0/0,0/0
2019 W25 Santa Margherita Di Pula R32,W vs Chiesa,63% (5/8),100% (5/5),0/1,38% (3/8),67% (2/3),3/4,1/1,0/0,0/0,0/0
2018 Houston R16,L vs Watson,44% (4/9),75% (3/4),2/5,88% (7/8),14% (1/7),1/3,0/0,0/1,0/0,0/0
2018 Houston R32,W vs Chirico,67% (6/9),100% (6/6),1/2,25% (2/8),0% (0/2),4/5,1/2,0/0,0/1,0/0
2018 Strasbourg R16,L vs Cibulkova,22% (2/9),50% (1/2),0/4,63% (5/8),20% (1/5),0/1,0/0,2/2,0/0,1/1
2018 Strasbourg R32,W vs Vickery,73% (8/11),88% (7/8),3/4,60% (6/10),33% (2/6),3/5,0/1,0/0,0/0,0/0
2017 Antalya $15K QF,L vs Takamura,30% (3/10),67% (2/3),0/4,44% (4/9),0% (0/4),0/2,0/0,0/0,0/0,0/0
2017 Antalya $15K R16,W vs Lukas,35% (6/17),100% (6/6),4/6,65% (11/17),36% (4/11),3/6,0/1,1/1,0/0,0/0
2017 Antalya $15K R32,W vs Gheorghita,83% (10/12),70% (7/10),4/6,58% (7/12),14% (1/7),1/6,1/2,1/1,1/1,0/0
2017 Antalya $15K R32,L vs Pantuckova,33% (3/9),67% (2/3),1/5,63% (5/8),0% (0/5),1/2,0/0,0/0,0/0,0/0
2019 (12 matches),,50.7%,81.7%,37.3%,53.7%,21.9%,60.5%,40.0%,66.7%,100.0%,66.7%
2018 (4 matches),,52.6%,85.0%,40.0%,58.8%,20.0%,57.1%,33.3%,66.7%,0.0%,100.0%
2017 (19 matches),,59.0%,85.1%,48.2%,58.3%,21.6%,56.4%,66.7%,75.0%,83.3%,75.0%
2016 (34 matches),,54.0%,85.4%,48.4%,58.5%,17.5%,50.6%,56.1%,39.4%,47.1%,38.5%
2015 (10 matches),,60.0%,78.3%,37.8%,57.9%,23.6%,61.5%,42.9%,20.0%,100.0%,50.0%
Career (118 matches),,56.2%,85.0%,44.2%,55.5%,20.2%,58.7%,63.4%,50.5%,66.0%,50.0%
