Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,5,2,3,40.0%,5-6,45.5%,42-44,48.8%,0-0,-,5,52.3%,45.2%,2.3%,7.4%,50.8%,61.8%,40.8%,51.5%,49.0%,50.4%,1.01,R16 (2x)
Career,5,2,3,40.0%,5-6,45.5%,42-44,48.8%,0-0,-,5,52.3%,45.2%,2.3%,7.4%,50.8%,61.8%,40.8%,51.5%,49.0%,50.4%,1.01,
