Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,14,7,7,50.0%,17-15,53.1%,152-150,50.3%,1-0,100.0%,14,67.1%,32.9%,1.1%,2.0%,79.0%,59.4%,49.8%,57.3%,43.1%,50.4%,1.01,QF (3x)
2025,47,29,18,61.7%,62-42,59.6%,508-426,54.4%,3-4,42.9%,46,65.2%,46.0%,1.0%,2.9%,74.8%,58.1%,49.5%,55.9%,47.8%,51.9%,1.08,W (2x)
2024,33,16,17,48.5%,35-34,50.7%,328-313,51.2%,3-3,50.0%,2,44.4%,17.6%,0.0%,5.0%,68.1%,55.6%,36.8%,49.6%,39.3%,44.4%,0.78,SF (2x)
2023,27,20,7,74.1%,40-17,70.2%,307-222,58.0%,3-2,60.0%,5,64.6%,38.8%,1.0%,2.0%,72.1%,58.1%,51.2%,56.1%,45.8%,50.6%,1.05,W (2x)
2022,60,41,19,68.3%,87-45,65.9%,670-498,57.4%,6-4,60.0%,3,57.1%,42.9%,1.6%,1.6%,80.9%,55.3%,42.6%,52.8%,48.7%,50.8%,1.03,W (W25 Tauranga)
2021,14,5,9,35.7%,13-18,41.9%,149-151,49.7%,2-3,40.0%,0,,,,,,,,,,,,QF (2x)
2020,8,3,5,37.5%,9-12,42.9%,90-99,47.6%,0-0,-,2,39.1%,34.8%,0.0%,6.3%,64.3%,48.9%,35.3%,44.1%,43.2%,43.6%,0.77,SF (W25 Las Vegas NV)
2019,42,23,19,54.8%,53-44,54.6%,459-429,51.7%,5-3,62.5%,4,62.5%,37.8%,2.4%,2.0%,67.2%,61.4%,38.5%,53.9%,42.6%,48.9%,0.92,F (2x)
2018,45,27,18,60.0%,61-41,59.8%,482-420,53.4%,6-3,66.7%,3,57.1%,42.9%,0.6%,3.4%,68.9%,54.9%,45.5%,52.0%,47.3%,49.4%,0.98,W (Saguenay $60K)
2017,41,22,19,53.7%,51-45,53.1%,451-448,50.2%,7-3,70.0%,1,69.2%,21.4%,0.0%,2.7%,61.6%,64.4%,53.6%,60.3%,35.5%,47.7%,0.89,F (Granby $60K)
2016,23,13,10,56.5%,34-19,64.2%,285-223,56.1%,2-6,25.0%,0,,,,,,,,,,,,SF (2x)
2015,5,1,4,20.0%,3-8,27.3%,45-54,45.5%,0-0,-,0,,,,,,,,,,,,R16 (Gatineau $25K)
2014,3,1,2,33.3%,2-5,28.6%,30-37,44.8%,0-2,0.0%,0,,,,,,,,,,,,R16 (Gatineau 25K)
Career,362,208,154,57.5%,467-345,57.5%,3956-3470,53.3%,38-33,53.5%,80,63.6%,41.0%,1.0%,2.7%,74.5%,58.1%,47.6%,55.4%,46.0%,50.8%,1.03,
