Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 W50 Leiria QF,L vs Korneeva,33% (3/9),100% (1/1),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2025 W75 Granby R32,L vs Giavara,75% (3/4),40% (2/5),0/0,0/0,55% (6/11),8/10,0/1,- (0/0),- (0/0)
2023 Miami R64,L vs Pegula,60% (3/5),33% (1/3),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2023 Australian Open R128,L vs Garcia,75% (3/4),0% (0/2),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2022 W60 Madrid SF,L vs Eala,43% (3/7),- (0/0),0/0,0/0,17% (1/6),2/4,0/1,- (0/0),- (0/0)
2019 W25 Saskatoon QF,W vs Tjandramulia,50% (8/16),67% (4/6),2/7,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 W25 Saskatoon R32,W vs Kwong,71% (5/7),47% (7/15),2/6,1/5,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Figueira Da Foz QF,W vs Hontama,38% (6/16),70% (7/10),2/4,1/2,44% (4/9),0/0,0/0,- (0/0),- (0/0)
2019 W100 Bonita Springs FL R32,L vs Lee,55% (6/11),100% (1/1),0/0,0/0,20% (1/5),1/3,0/1,- (0/0),- (0/0)
2019 W100 Charleston SC R32,L vs Townsend,47% (7/15),31% (5/16),1/1,0/0,36% (4/11),2/4,0/1,- (0/0),- (0/0)
2019 W25 Kashiwa R32,L vs Akita,44% (7/16),26% (5/19),1/1,0/0,62% (13/21),2/4,1/2,- (0/0),- (0/0)
2019 W25 Kofu R32,W vs You,55% (6/11),55% (6/11),2/3,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Kofu R32,L vs Lee,33% (1/3),- (0/0),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2019 W100 Midland MI R32,L vs Marino,31% (4/13),100% (1/1),0/0,0/0,33% (2/6),2/4,2/3,- (0/0),- (0/0)
2019 Newport Beach R16,L vs Gibbs,75% (3/4),- (0/0),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Newport Beach R32,W vs Zhuk,43% (6/14),75% (6/8),2/2,1/1,79% (11/14),0/0,0/0,- (0/0),- (0/0)
2019 Newport Beach R64,W vs Giavara,47% (8/17),57% (4/7),2/7,1/3,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2018 Houston QF,L vs Davis,50% (3/6),33% (1/3),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2018 Houston R16,W vs Nara,60% (6/10),60% (6/10),2/6,1/3,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2018 Houston R32,W vs Bouzkova,50% (7/14),36% (5/14),2/7,1/4,56% (5/9),0/0,0/0,67% (4/6),50% (3/6)
2025 (2 matches),,46.2%,50.0%,-,-,52.4%,66.7%,0.0%,-,-
2023 (2 matches),,66.7%,20.0%,-,-,40.0%,20.0%,0.0%,-,-
2022 (1 matches),,42.9%,-,-,-,16.7%,50.0%,0.0%,-,-
2019 (12 matches),,46.9%,48.9%,45.2%,42.9%,49.0%,36.8%,33.3%,-,-
2018 (3 matches),,53.3%,44.4%,30.8%,28.6%,42.9%,0.0%,0.0%,66.7%,50.0%
Career (65 matches),,51.0%,48.6%,41.8%,35.5%,50.2%,47.7%,42.4%,53.0%,47.0%
