Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
1999 Miami SF,L vs Grosjean,82% (9/11),33% (1/3),1/1,0/0,20% (1/5),2/4,1/2,- (0/0),- (0/0)
1998 Kitzbuhel SF,L vs Gaudenzi,73% (8/11),100% (2/2),1/1,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
1999 (1 matches),,81.8%,33.3%,100.0%,-,20.0%,50.0%,50.0%,-,-
1998 (1 matches),,72.7%,100.0%,100.0%,-,50.0%,0.0%,0.0%,-,-
Career (2 matches),,77.3%,60.0%,100.0%,-,38.5%,33.3%,33.3%,-,-
