Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1999 Miami SF,L vs Grosjean,12.5%,20.8%,59.3%,17.6%,18.0%,28.0%,61.0%,25.4%,15.4%,79.2%,100.0%,0.0%,5.6%,55.6%,-118
1998 Kitzbuhel SF,L vs Gaudenzi,13.2%,16.2%,54.4%,14.9%,16.7%,19.4%,43.3%,19.7%,14.3%,66.7%,100.0%,10.0%,13.3%,66.7%,-15
Career (2 matches),,12.9%,18.6%,56.9%,16.3%,17.4%,24.4%,53.5%,23.0%,14.9%,74.4%,100.0%,6.3%,10.4%,62.2%,-57
