Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,20,11,9,55.0%,7,5,2,71.4%,1991,2003,R32,19,1.03,2.4%,3.0%,64.0%,66.5%,50.9%,60.9%,40.2%,55.7%,43.2%
Roland Garros,14,Clay,32,18,14,56.3%,14,7,7,50.0%,1990,2003,R16,25,0.99,2.1%,2.3%,65.4%,63.5%,48.5%,58.3%,41.2%,59.7%,38.2%
Wimbledon,9,Grass,16,7,9,43.8%,10,2,8,20.0%,1991,2002,R16,16,0.99,3.0%,2.4%,65.6%,68.1%,48.3%,61.3%,38.2%,58.1%,37.1%
US Open,12,Hard,18,6,12,33.3%,15,4,11,26.7%,1991,2002,R32,18,0.96,3.1%,3.2%,62.0%,66.7%,50.4%,60.5%,37.9%,58.5%,40.9%
Davis Cup,2,,3,3,0,100.0%,1,0,1,0.0%,1999,2000,,0,,,,,,,,,,
Indian Wells Masters,12,Hard,26,14,12,53.8%,7,1,6,14.3%,1990,2002,SF,24,1.08,2.9%,2.0%,65.7%,66.9%,55.7%,63.1%,39.8%,61.7%,42.9%
Gstaad,12,Clay,25,13,12,52.0%,10,6,4,60.0%,1989,2002,F,24,0.99,3.0%,4.2%,58.9%,67.3%,55.4%,62.4%,37.2%,61.2%,41.4%
Barcelona,12,Clay,25,13,12,52.0%,8,3,5,37.5%,1988,2001,SF,24,1.04,1.3%,2.3%,65.1%,62.8%,49.2%,58.1%,43.4%,53.8%,45.5%
Miami Masters,12,Hard,24,12,12,50.0%,4,1,3,25.0%,1991,2003,SF,24,1.01,1.7%,3.0%,65.5%,64.5%,52.6%,60.4%,40.2%,55.1%,40.3%
Estoril,11,Clay,24,13,11,54.2%,7,4,3,57.1%,1990,2002,F,23,1.02,1.4%,3.3%,60.9%,62.7%,49.2%,57.4%,43.4%,54.0%,48.4%
Palermo,10,Clay,26,17,9,65.4%,10,8,2,80.0%,1990,2000,W,24,1.04,2.5%,3.1%,64.9%,64.6%,49.7%,59.4%,42.1%,60.1%,46.5%
Hamburg Masters,10,Clay,25,15,10,60.0%,7,5,2,71.4%,1991,2001,QF,24,1.01,1.6%,2.5%,65.0%,63.2%,52.4%,59.4%,41.1%,57.6%,43.6%
Kitzbuhel,10,Clay,23,13,10,56.5%,4,1,3,25.0%,1989,2001,SF,18,1.08,2.8%,3.5%,59.4%,69.3%,54.0%,63.1%,39.8%,58.2%,39.1%
Stuttgart Outdoor,10,Clay,22,12,10,54.5%,9,4,5,44.4%,1990,2000,SF,21,1.09,3.2%,3.3%,65.6%,66.9%,53.5%,62.3%,41.2%,59.3%,50.3%
Rome Masters,10,Clay,18,8,10,44.4%,4,2,2,50.0%,1992,2002,R16,18,0.94,1.6%,3.5%,67.1%,63.0%,51.1%,59.1%,38.4%,58.3%,37.3%
Monte Carlo Masters,10,Clay,16,6,10,37.5%,0,0,0,-,1992,2002,R16,16,1.04,1.9%,2.6%,62.8%,63.1%,47.5%,57.3%,44.3%,58.4%,50.8%
