Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
05-Mar-2001,Scottsdale,Hard,F,40,5,Clavet d. (3) Magnus Norman [SWE],6-4 6-2,1.41,2.2%,0.0%,53.3%,79.2%,47.6%,0/2,1:25
08-Jan-2001,Auckland,Hard,F,47,17,(2) Dominik Hrbaty [SVK] d. Clavet,6-4 2-6 6-3,0.87,3.1%,1.0%,65.6%,50.8%,57.6%,7/13,2:00
10-Apr-2000,Estoril,Clay,F,53,50,(WC) Carlos Moya [ESP] d. Clavet,6-3 6-2,0.70,0.0%,1.2%,66.7%,53.6%,39.3%,11/15,1:27
09-Nov-1998,Santiago,Clay,F,32,67,(5) Clavet d. Younes El Aynaoui [MAR],6-2 6-4,1.65,2.1%,0.0%,77.1%,70.3%,81.8%,2/3,1:04
07-Apr-1997,Estoril,Clay,F,35,21,(6) Alex Corretja [ESP] d. (7) Clavet,6-3 7-5,0.82,1.6%,6.3%,62.5%,60.0%,37.5%,4/8,1:45
29-Jul-1996,Amsterdam,Clay,F,30,68,(6) Clavet d. Younes El Aynaoui [MAR],7-5 6-1 6-1,1.35,2.2%,1.1%,69.6%,65.6%,53.6%,6/9,2:06
31-Oct-1994,Montevideo,Clay,F,50,8,(1) Alberto Berasategui [ESP] d. Clavet,6-4 6-0,0.51,4.1%,0.0%,65.3%,50.0%,29.4%,3/8,1:02
24-Oct-1994,Santiago,Clay,F,65,9,(1) Alberto Berasategui [ESP] d. Clavet,6-3 6-4,0.84,0.0%,1.5%,59.1%,53.8%,40.7%,7/12,1:47
27-Jul-1992,San Marino,Clay,F,23,21,(1) Karel Novacek [CZE] d. (2) Clavet,7-5 6-2,0.72,1.4%,2.7%,48.6%,52.8%,42.1%,8/14,1:40
06-Jul-1992,Gstaad,Clay,F,24,20,(6) Sergi Bruguera [ESP] d. Clavet,6-1 6-4,0.72,0.0%,5.4%,44.6%,60.0%,41.9%,4/8,1:32
