Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2003,6,2,4,33.3%,5-9,35.7%,54-71,43.2%,0-0,-,6,56.3%,32.8%,2.5%,3.0%,63.9%,56.1%,45.2%,52.2%,39.4%,46.2%,0.82,R32 (3x)
2002,33,11,22,33.3%,32-53,37.6%,383-437,46.7%,6-6,50.0%,33,71.2%,22.4%,2.8%,2.8%,67.2%,64.3%,49.8%,59.5%,38.6%,49.1%,0.95,QF (3x)
2001,50,23,27,46.0%,55-66,45.5%,583-577,50.3%,7-14,33.3%,50,76.2%,25.2%,2.8%,2.0%,61.5%,66.2%,55.4%,62.0%,38.5%,50.2%,1.01,W (Scottsdale)
2000,59,29,30,49.2%,72-72,50.0%,715-692,50.8%,10-10,50.0%,58,76.5%,25.0%,2.9%,2.5%,63.8%,67.3%,53.1%,62.2%,38.9%,50.4%,1.03,F (Estoril)
1999,59,32,27,54.2%,83-73,53.2%,779-751,50.9%,14-12,53.8%,57,74.4%,26.7%,2.9%,2.7%,63.5%,65.3%,52.8%,60.7%,39.5%,49.8%,1.01,SF (2x)
1998,69,43,26,62.3%,104-74,58.4%,900-793,53.2%,7-16,30.4%,68,77.4%,29.8%,3.2%,2.9%,63.7%,68.4%,52.4%,62.6%,40.6%,51.3%,1.08,W (2x)
1997,65,41,24,63.1%,92-71,56.4%,819-742,52.5%,13-11,54.2%,65,73.3%,31.7%,2.9%,3.5%,64.0%,65.6%,50.8%,60.3%,42.0%,51.0%,1.06,W (2x)
1996,65,37,28,56.9%,89-67,57.1%,778-712,52.2%,12-5,70.6%,65,74.1%,30.1%,2.4%,2.9%,63.1%,65.4%,53.1%,60.9%,41.3%,51.0%,1.06,W (Amsterdam)
1995,58,31,27,53.4%,74-66,52.9%,691-643,51.8%,9-7,56.3%,56,69.8%,33.5%,2.2%,3.0%,62.9%,64.4%,49.7%,59.0%,43.3%,50.9%,1.06,W (Palermo)
1994,46,27,19,58.7%,66-52,55.9%,580-544,51.6%,7-7,50.0%,46,72.6%,30.7%,1.2%,2.8%,66.1%,64.6%,50.0%,59.6%,42.4%,50.7%,1.05,F (2x)
1993,47,21,26,44.7%,51-63,44.7%,498-552,47.4%,3-6,33.3%,46,65.8%,29.8%,1.0%,3.9%,64.0%,61.5%,47.7%,56.6%,40.9%,48.7%,0.94,SF (Genova)
1992,68,39,29,57.4%,90-77,53.9%,801-756,51.4%,13-10,56.5%,67,72.9%,29.5%,1.8%,3.2%,61.6%,66.0%,50.5%,60.0%,40.7%,50.2%,1.02,F (2x)
1991,63,38,25,60.3%,89-67,57.1%,783-673,53.8%,12-12,50.0%,61,74.4%,33.2%,1.8%,2.4%,64.0%,64.2%,53.9%,60.5%,42.6%,51.5%,1.08,SF (5x)
1990,27,11,16,40.7%,23-34,40.4%,239-270,47.0%,8-4,66.7%,1,55.6%,20.0%,0.0%,0.0%,71.4%,54.3%,50.0%,53.1%,40.5%,45.3%,0.86,W (Hilversum)
1989,11,5,6,45.5%,12-10,54.5%,94-90,51.1%,2-3,40.0%,0,,,,,,,,,,,,QF (Kitzbuhel)
1988,5,1,4,20.0%,3-7,30.0%,34-47,42.0%,0-1,0.0%,0,,,,,,,,,,,,R16 (Buenos Aires)
Career,731,391,340,53.5%,940-861,52.2%,8731-8350,51.1%,123-124,49.8%,679,73.4%,29.3%,2.4%,2.9%,63.6%,65.3%,51.7%,60.4%,40.9%,50.5%,1.03,
