Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Younes El Aynaoui [MAR],8,5,61.5%,3,0,3,0.0%,1993,2000,11,1.14,1.8%,2.7%,65.5%,65.4%,53.2%,61.2%,44.2%,68.1%,39.1%
11,Javier Sanchez [ESP],7,4,63.6%,5,3,2,60.0%,1990,1998,9,1.10,0.9%,1.8%,64.7%,65.6%,54.6%,61.7%,42.2%,56.3%,50.6%
10,Magnus Gustafsson [SWE],4,6,40.0%,3,0,3,0.0%,1991,2001,10,0.97,2.8%,3.7%,60.8%,62.6%,49.8%,57.6%,41.2%,56.5%,44.0%
10,Alberto Berasategui [ESP],4,6,40.0%,2,1,1,50.0%,1992,2000,10,0.97,2.5%,2.6%,62.9%,60.5%,43.3%,54.1%,44.4%,49.4%,48.8%
9,Carlos Moya [ESP],1,8,11.1%,1,0,1,0.0%,1995,2002,9,0.80,1.4%,2.6%,64.0%,57.7%,41.2%,51.8%,38.7%,51.2%,49.0%
9,Yevgeny Kafelnikov [RUS],2,7,22.2%,5,1,4,20.0%,1993,2001,9,0.89,4.6%,2.7%,60.8%,65.9%,51.9%,60.4%,35.2%,58.3%,45.7%
9,Fernando Meligeni [BRA],6,3,66.7%,3,2,1,66.7%,1994,2001,8,1.16,1.2%,3.2%,65.9%,65.0%,55.0%,61.6%,44.7%,55.8%,40.7%
9,Alex Corretja [ESP],3,6,33.3%,2,0,2,0.0%,1993,2000,9,0.98,1.6%,4.1%,65.4%,62.7%,47.1%,57.3%,41.7%,59.8%,44.8%
9,Karim Alami [MAR],6,3,66.7%,3,2,1,66.7%,1994,1999,8,1.12,1.7%,2.3%,67.8%,66.6%,50.6%,61.4%,43.1%,48.9%,43.8%
9,Andrea Gaudenzi [ITA],4,5,44.4%,1,0,1,0.0%,1993,1998,9,1.01,2.9%,2.9%,60.9%,58.9%,53.1%,56.6%,43.8%,52.7%,56.3%
9,Jordi Burillo [ESP],4,5,44.4%,3,1,2,33.3%,1993,1997,8,0.99,3.6%,2.6%,65.5%,65.5%,49.0%,59.8%,39.9%,54.1%,40.0%
9,Karel Novacek [CZE],4,5,44.4%,4,4,0,100.0%,1990,1993,6,0.89,1.5%,2.9%,58.6%,62.8%,49.3%,57.2%,38.2%,59.4%,41.9%
8,Goran Ivanisevic [CRO],2,6,25.0%,3,2,1,66.7%,1990,2001,7,0.94,2.7%,1.3%,63.6%,67.2%,61.7%,65.2%,32.6%,57.4%,38.5%
8,Nicolas Lapentti [ECU],6,2,75.0%,2,1,1,50.0%,1997,2000,8,1.14,3.4%,2.4%,68.2%,66.3%,55.1%,62.7%,42.4%,61.2%,41.9%
8,Tomas Carbonell [ESP],7,1,87.5%,5,4,1,80.0%,1991,1997,8,1.18,1.3%,2.5%,64.9%,64.5%,52.1%,60.2%,47.2%,55.7%,44.1%
