Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,5,1,4,20.0%,3-7,30.0%,41-53,43.6%,0-1,0.0%,5,69.6%,18.4%,3.1%,5.2%,53.4%,69.7%,43.7%,57.6%,34.9%,45.7%,0.82,R16 (St. Brieuc)
2013,19,6,13,31.6%,16-26,38.1%,183-218,45.6%,2-3,40.0%,19,70.4%,20.5%,4.6%,5.8%,55.5%,65.9%,48.8%,58.3%,36.4%,47.8%,0.87,QF (Braunschweig)
2012,31,23,8,74.2%,47-21,69.1%,380-308,55.2%,9-8,52.9%,30,87.1%,22.9%,6.0%,4.0%,55.6%,76.3%,54.3%,66.5%,38.3%,52.3%,1.15,W (2x)
2011,35,20,15,57.1%,43-35,55.1%,386-363,51.5%,4-5,44.4%,35,70.9%,32.7%,4.9%,5.8%,53.3%,69.5%,46.8%,58.9%,42.1%,50.4%,1.02,W (Marburg)
2010,41,27,14,65.9%,55-38,59.1%,467-406,53.5%,9-3,75.0%,41,77.6%,29.5%,6.0%,6.0%,53.8%,72.5%,50.8%,62.5%,41.2%,51.7%,1.10,W (2x)
2009,24,12,12,50.0%,28-25,52.8%,265-256,50.9%,5-5,50.0%,0,,,,,,,,,,,,SF (3x)
2008,56,34,22,60.7%,75-49,60.5%,635-543,53.9%,9-7,56.3%,0,,,,,,,,,,,,F (2x)
2007,31,16,15,51.6%,34-35,49.3%,330-327,50.2%,4-6,40.0%,0,,,,,,,,,,,,F (Astana)
2006,9,6,3,66.7%,13-7,65.0%,101-76,57.1%,0-0,-,0,,,,,,,,,,,,F (Seoul)
2005,30,18,12,60.0%,41-29,58.6%,347-302,53.5%,4-2,66.7%,0,,,,,,,,,,,,W (Busan)
2004,53,30,23,56.6%,68-59,53.5%,622-572,52.1%,6-11,35.3%,0,,,,,,,,,,,,F (Ljubljana)
2003,42,22,20,52.4%,48-45,51.6%,458-441,50.9%,6-5,54.5%,0,,,,,,,,,,,,F (Weiden)
2002,43,24,19,55.8%,61-45,57.5%,535-477,52.9%,7-10,41.2%,0,,,,,,,,,,,,F (2x)
2001,25,14,11,56.0%,31-25,55.4%,259-267,49.2%,5-2,71.4%,0,,,,,,,,,,,,W (Bronx)
2000,27,13,14,48.1%,30-35,46.2%,295-314,48.4%,6-3,66.7%,0,,,,,,,,,,,,SF (2x)
1998,6,0,6,0.0%,0-10,0.0%,25-61,29.1%,0-2,0.0%,0,,,,,,,,,,,,R32 (6x)
1997,4,0,4,0.0%,0-8,0.0%,24-49,32.9%,1-0,100.0%,0,,,,,,,,,,,,R32 (4x)
Career,481,266,215,55.3%,593-499,54.3%,5353-5033,51.5%,77-73,51.3%,130,76.8%,27.1%,5.4%,5.4%,54.3%,71.5%,50.0%,61.7%,39.9%,50.7%,1.04,
