Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,25,14,11,56.0%,9,7,2,77.8%,2003,2013,R64,15,0.87,3.2%,4.2%,52.4%,64.3%,46.8%,55.9%,38.5%,47.7%,46.3%
Roland Garros,8,Clay,15,7,8,46.7%,2,2,0,100.0%,2000,2012,R128,9,0.86,3.6%,3.5%,52.1%,60.4%,48.1%,54.5%,39.2%,59.3%,33.7%
Wimbledon,7,Grass,9,2,7,22.2%,6,1,5,16.7%,2003,2012,R64,7,0.88,8.7%,4.8%,56.1%,72.3%,50.3%,62.6%,32.9%,62.5%,43.1%
US Open,12,Hard,25,12,13,48.0%,9,3,6,33.3%,2000,2012,R64,12,0.85,5.9%,4.9%,49.5%,70.1%,47.5%,58.7%,35.2%,57.5%,42.5%
Miami Masters,7,Hard,16,8,8,50.0%,2,2,0,100.0%,2005,2013,R32,14,1.00,5.3%,5.5%,55.2%,67.9%,47.4%,58.7%,41.3%,60.6%,39.4%
Munich,7,Clay,9,2,7,22.2%,2,0,2,0.0%,2001,2013,R16,9,0.90,2.9%,4.3%,55.1%,66.3%,49.0%,58.5%,37.3%,54.2%,36.8%
Indian Wells Masters,6,Hard,14,7,7,50.0%,3,2,1,66.7%,2007,2013,R32,12,1.01,4.2%,5.0%,55.1%,66.7%,50.0%,59.2%,41.1%,53.6%,44.6%
Chennai,6,Hard,13,7,6,53.8%,3,3,0,100.0%,1998,2011,QF,13,1.03,3.5%,3.6%,54.0%,67.1%,51.2%,59.8%,41.4%,50.6%,45.3%
Stuttgart,6,Clay,10,4,6,40.0%,7,4,3,57.1%,2001,2012,QF,10,0.94,3.5%,4.8%,51.3%,66.7%,52.3%,59.7%,37.9%,63.5%,40.4%
Tokyo,5,Hard,13,8,5,61.5%,7,4,3,57.1%,2003,2008,SF,13,1.04,6.7%,4.4%,50.1%,70.2%,51.2%,60.7%,40.8%,55.1%,51.8%
