Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2014 Heilbronn II CH R32,L vs Kavcic,0.89,0.76,65.2,2.8,0.0%,62.9%,0.0%,43.8%,38.1%,41.0%
2014 St. Brieuc CH R16,L vs Marie,0.82,0.77,58.0,2.4,6.4%,66.0%,2.4%,65.9%,31.8%,31.7%
2014 St. Brieuc CH R32,W vs Bedene,1.26,1.39,43.8,2.1,5.7%,62.9%,2.9%,52.9%,46.3%,46.2%
2014 Kazan CH R32,L vs Berrer,0.82,0.37,32.8,2.0,0.0%,56.0%,0.0%,54.5%,24.0%,15.0%
2014 Memphis R32,L vs Harrison,0.90,0.54,39.6,2.4,6.5%,54.8%,3.6%,67.9%,25.8%,20.0%
2014 Zagreb SF,L vs Cilic,0.88,0.66,44.6,2.3,3.0%,42.4%,3.2%,61.3%,39.4%,33.3%
2014 Zagreb R16,W vs Youzhny,1.01,1.17,64.5,11.5,2.1%,58.3%,6.8%,65.9%,44.6%,44.0%
2014 Zagreb R32,W vs Pavic,1.05,1.79,41.8,2.1,11.1%,74.1%,8.0%,72.0%,46.7%,44.8%
2013 Helsinki CH R32,L vs Albot,0.74,0.60,42.9,2.2,7.4%,51.9%,7.7%,46.2%,35.5%,46.7%
2013 Bratislava CH R32,L vs Pavic,0.89,0.62,58.6,2.1,11.9%,52.4%,5.3%,76.3%,20.6%,31.0%
2013 Eckental CH R32,L vs Berankis,0.89,0.67,52.9,2.2,0.0%,46.7%,3.6%,50.0%,28.3%,50.0%
2013 Mouilleron-Le-Captif CH R16,L vs Mahut,0.87,0.63,48.9,2.2,0.0%,54.5%,10.7%,64.3%,36.7%,20.8%
2013 Mouilleron-Le-Captif CH R32,W vs Artunedo Martinavarro,1.03,1.56,47.3,2.8,6.5%,74.2%,3.7%,63.0%,47.1%,46.9%
2013 Rennes CH R16,L vs De Schepper,1.03,0.85,90.3,8.0,1.7%,60.3%,3.7%,57.4%,32.1%,36.0%
2013 Rennes CH R32,W vs Herbert,1.15,1.31,60.8,3.3,2.6%,61.5%,2.7%,64.9%,55.6%,25.8%
2013 Meerbusch CH R32,L vs Gigounon,1.04,0.50,45.0,2.1,0.0%,50.0%,6.5%,48.4%,30.4%,18.2%
2013 San Marino CH R32,L vs Gaio,1.11,0.96,69.4,9.2,3.7%,53.7%,0.0%,61.7%,34.7%,38.6%
2013 Scheveningen CH R32,L vs Giustino,0.94,0.66,45.2,2.1,8.3%,55.6%,0.0%,50.0%,38.7%,26.9%
2013 Braunschweig CH QF,L vs Gonzalez,0.96,0.39,35.6,2.0,3.1%,43.8%,0.0%,60.0%,13.6%,26.3%
2013 Braunschweig CH R16,W vs Lajovic,1.22,1.12,79.6,2.8,6.8%,72.9%,3.9%,52.9%,37.5%,28.9%
2014 (8 matches),,0.96,0.90,51.1,2.5,4.3%,59.8%,3.5%,60.7%,38.1%,36.6%
2013 (20 matches),,1.01,0.83,54.9,2.5,4.5%,57.3%,3.8%,59.4%,33.3%,35.2%
2012 (40 matches),,1.04,1.06,53.3,2.9,6.6%,63.5%,4.3%,63.7%,35.2%,39.3%
2011 (11 matches),,1.04,1.10,44.6,2.3,-,60.1%,-,61.1%,38.9%,44.6%
Career (79 matches),,1.03,0.99,52.4,2.7,5.2%,61.2%,3.9%,62.0%,35.5%,38.8%
