Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,5,3,2,60.0%,6-5,54.5%,55-50,52.4%,0-0,-,5,76.0%,30.9%,4.7%,5.1%,54.4%,69.2%,54.2%,62.3%,40.4%,50.9%,1.07,SF (Zagreb)
2013,7,2,5,28.6%,4-12,25.0%,57-88,39.3%,1-1,50.0%,7,65.7%,13.7%,4.8%,4.1%,53.6%,68.0%,45.3%,57.5%,34.6%,45.4%,0.81,R32 (4x)
2012,22,7,15,31.8%,22-37,37.3%,242-310,43.8%,4-4,50.0%,22,68.8%,20.1%,5.7%,5.4%,53.9%,68.7%,47.2%,58.8%,36.2%,47.5%,0.88,QF (Stuttgart)
2011,9,2,7,22.2%,6-15,28.6%,85-118,41.9%,2-2,50.0%,9,66.0%,16.3%,3.4%,4.9%,58.1%,67.0%,45.4%,58.0%,34.8%,46.3%,0.83,QF (Chennai)
2010,22,9,13,40.9%,19-29,39.6%,229-244,48.4%,2-7,22.2%,22,77.1%,21.6%,5.1%,5.7%,53.8%,68.1%,52.5%,60.9%,37.7%,49.4%,0.97,QF (Bucharest)
2009,29,12,17,41.4%,27-40,40.3%,298-339,46.8%,3-3,50.0%,29,71.5%,22.9%,4.9%,5.1%,51.8%,68.8%,50.1%,59.8%,37.2%,48.5%,0.92,SF (Houston)
2008,7,3,4,42.9%,7-11,38.9%,81-93,46.6%,1-2,33.3%,7,75.6%,17.6%,4.8%,4.8%,50.0%,72.1%,50.2%,61.1%,33.7%,47.8%,0.87,SF (Beijing)
2007,13,4,9,30.8%,12-22,35.3%,148-179,45.3%,1-3,25.0%,13,68.8%,22.7%,5.1%,5.3%,51.9%,66.6%,47.7%,57.5%,38.5%,47.9%,0.91,R16 (4x)
2006,42,16,26,38.1%,39-61,39.0%,433-522,45.3%,6-6,50.0%,42,70.8%,20.7%,4.7%,3.9%,52.7%,67.6%,50.2%,59.4%,37.1%,48.2%,0.91,SF (Casablanca)
2005,24,10,14,41.7%,28-34,45.2%,290-315,47.9%,5-7,41.7%,24,71.6%,25.2%,5.5%,4.5%,52.2%,68.6%,50.4%,59.9%,37.9%,49.0%,0.95,SF (Tokyo)
2004,9,5,4,55.6%,12-10,54.5%,107-93,53.5%,1-0,100.0%,9,76.0%,30.3%,7.6%,4.5%,52.4%,77.0%,49.5%,63.9%,42.2%,52.8%,1.17,QF (Tokyo)
2003,5,1,4,20.0%,3-10,23.1%,67-83,44.7%,3-4,42.9%,5,69.0%,20.8%,4.7%,3.8%,51.7%,68.7%,49.1%,59.2%,34.5%,46.9%,0.85,R32 (3x)
2002,7,1,6,14.3%,4-12,25.0%,70-91,43.5%,1-2,33.3%,7,63.6%,24.7%,4.4%,5.0%,50.9%,64.0%,47.1%,55.7%,38.6%,47.2%,0.87,R32 (5x)
2001,6,2,4,33.3%,7-10,41.2%,61-87,41.2%,1-0,100.0%,6,61.6%,20.3%,5.3%,5.7%,52.2%,65.0%,42.9%,54.4%,36.2%,45.6%,0.80,R16 (Adelaide)
2000,4,0,4,0.0%,1-9,10.0%,30-59,33.7%,0-0,-,4,56.8%,13.3%,2.6%,2.6%,53.7%,61.1%,41.9%,52.2%,35.6%,43.4%,0.75,R32 (2x)
1999,5,3,2,60.0%,6-5,54.5%,47-46,50.5%,0-0,-,5,67.4%,34.0%,2.6%,5.6%,53.9%,56.7%,55.7%,56.3%,42.6%,49.3%,0.97,R16 (Washington)
1998,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,2.0%,8.0%,40.0%,65.0%,46.7%,54.0%,27.1%,40.8%,0.59,R32 (Chennai)
Career,217,80,137,36.9%,203-324,38.5%,2304-2729,45.8%,31-41,43.1%,217,70.4%,22.0%,5.0%,4.8%,52.8%,68.0%,49.3%,59.2%,37.3%,48.2%,0.91,
