Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
17,Maria Sharapova [RUS],2,15,11.8%,3,2,1,66.7%,2004,2015,12,0.75,4.0%,4.8%,66.0%,61.0%,40.7%,54.1%,34.6%,53.7%,38.8%
15,Lucie Safarova [CZE],4,11,26.7%,11,2,9,18.2%,2006,2016,13,0.96,7.9%,4.4%,60.9%,70.2%,50.1%,62.3%,36.2%,64.4%,34.8%
14,Francesca Schiavone [ITA],10,4,71.4%,2,0,2,0.0%,2005,2018,10,1.23,5.8%,3.7%,61.4%,71.7%,51.7%,64.0%,44.2%,70.7%,49.3%
13,Caroline Wozniacki [DEN],5,8,38.5%,3,3,0,100.0%,2008,2018,12,0.86,5.6%,5.7%,60.1%,61.9%,42.4%,54.1%,39.3%,50.0%,41.0%
12,Serena Williams [USA],4,8,33.3%,4,1,3,25.0%,2008,2014,10,0.83,6.0%,4.7%,59.8%,64.4%,48.1%,57.9%,34.8%,59.2%,36.2%
11,Vera Zvonareva [RUS],8,3,72.7%,3,2,1,66.7%,2004,2020,9,1.15,5.3%,5.1%,56.9%,70.5%,50.0%,61.7%,44.1%,67.6%,58.1%
11,Victoria Azarenka [BLR],1,10,9.1%,2,0,2,0.0%,2005,2019,9,0.79,4.0%,7.0%,62.3%,59.1%,37.7%,51.0%,38.8%,53.6%,47.7%
10,Anastasia Pavlyuchenkova [RUS],5,5,50.0%,5,3,2,60.0%,2008,2022,8,0.97,7.5%,5.5%,66.0%,70.2%,42.2%,60.7%,38.1%,58.2%,36.0%
10,Angelique Kerber [GER],4,6,40.0%,3,3,0,100.0%,2011,2020,6,0.94,6.2%,4.1%,66.1%,68.1%,43.9%,59.9%,37.8%,57.1%,35.0%
10,Simona Halep [ROU],4,6,40.0%,2,1,1,50.0%,2010,2017,9,1.01,3.8%,3.8%,63.9%,66.8%,45.2%,59.0%,41.5%,55.7%,45.3%
10,Jelena Jankovic [SRB],3,7,30.0%,3,1,2,33.3%,2006,2017,10,0.98,4.8%,4.1%,61.8%,65.4%,47.9%,58.7%,40.3%,58.7%,38.6%
10,Nadia Petrova [RUS],4,6,40.0%,4,2,2,50.0%,2004,2013,10,0.84,2.9%,5.0%,60.3%,67.4%,40.8%,56.9%,36.4%,56.6%,53.3%
9,Carla Suarez Navarro [ESP],5,4,55.6%,3,2,1,66.7%,2010,2019,9,1.03,5.4%,4.8%,62.0%,67.3%,42.9%,58.0%,43.3%,54.2%,44.7%
9,Shuai Peng [CHN],8,1,88.9%,2,2,0,100.0%,2006,2018,8,1.22,3.3%,3.6%,60.7%,69.2%,53.7%,63.1%,45.2%,55.8%,42.3%
9,Svetlana Kuznetsova [RUS],4,5,44.4%,2,1,1,50.0%,2004,2016,8,1.04,4.5%,3.5%,65.5%,66.2%,49.0%,60.3%,41.4%,53.7%,51.7%
