Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Strasbourg R32,L vs Tan,33% (1/3),29% (2/7),0/0,0/0,25% (2/8),1/3,1/2,- (0/0),- (0/0)
2022 Australian Open R64,L vs Pavlyuchenkova,50% (3/6),33% (1/3),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2022 Australian Open R128,W vs Anderson,62% (13/21),42% (5/12),2/6,1/1,78% (7/9),2/3,0/0,50% (3/6),33% (2/6)
2021 US Open R128,L vs Kontaveit,30% (3/10),0% (0/2),0/0,0/0,73% (11/15),1/3,1/2,- (0/0),- (0/0)
2021 Wimbledon R128,L vs Rogers,88% (7/8),57% (4/7),1/1,0/0,56% (9/16),4/6,3/4,- (0/0),- (0/0)
2021 Australian Open R64,L vs Pegula,33% (1/3),- (0/0),0/0,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2021 Australian Open R128,W vs Aiava,67% (6/9),50% (6/12),2/3,1/2,50% (4/8),0/0,0/0,- (0/0),- (0/0)
2020 Australian Open R128,L vs Mcnally,44% (4/9),8% (1/12),0/0,0/0,58% (7/12),2/4,1/2,- (0/0),- (0/0)
2019 Guangzhou F,L vs Kenin,63% (10/16),29% (2/7),1/1,0/0,50% (5/10),0/2,0/1,67% (4/6),60% (3/5)
2019 Guangzhou SF,W vs Golubic,56% (9/16),29% (5/17),2/5,1/2,43% (3/7),1/2,0/0,40% (2/5),83% (5/6)
2019 US Open R128,L vs Alexandrova,60% (3/5),25% (1/4),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 Wimbledon R128,L vs Suarez Navarro,63% (5/8),25% (2/8),0/1,0/0,17% (1/6),3/5,1/2,- (0/0),- (0/0)
2019 Eastbourne R32,L vs Kerber,46% (6/13),29% (2/7),0/0,0/0,17% (1/6),1/3,0/1,- (0/0),- (0/0)
2019 Eastbourne R64,W vs Kenin,57% (8/14),80% (4/5),2/4,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Roland Garros R64,L vs Alexandrova,38% (9/24),33% (2/6),1/3,0/0,76% (13/17),0/2,0/1,- (0/0),- (0/0)
2019 Roland Garros R128,W vs Strycova,75% (9/12),60% (3/5),2/3,1/2,67% (2/3),0/0,0/0,60% (3/5),80% (4/5)
2019 Strasbourg R32,W vs Pegula,70% (7/10),45% (5/11),2/3,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 Anning R32,L vs Raina,45% (9/20),39% (7/18),1/1,0/0,56% (9/16),2/4,2/3,- (0/0),- (0/0)
2019 Fed Cup RR,L vs Sabalenka,41% (7/17),44% (8/18),1/2,0/0,59% (13/22),6/8,2/3,- (0/0),- (0/0)
2019 Fed Cup RR,L vs Azarenka,25% (1/4),100% (1/1),0/0,0/0,45% (5/11),1/3,0/1,- (0/0),- (0/0)
2022 (3 matches),,56.7%,36.4%,33.3%,100.0%,40.9%,37.5%,33.3%,50.0%,33.3%
2021 (4 matches),,56.7%,47.6%,75.0%,50.0%,55.3%,50.0%,57.1%,-,-
2020 (1 matches),,44.4%,8.3%,-,-,58.3%,50.0%,50.0%,-,-
2019 (21 matches),,53.3%,42.7%,52.6%,58.3%,54.7%,47.5%,44.0%,56.3%,75.0%
2018 (39 matches),,63.4%,40.4%,55.7%,53.6%,54.7%,37.8%,35.1%,48.1%,29.6%
Career (419 matches),,61.9%,45.9%,54.9%,56.0%,59.0%,48.4%,45.0%,57.7%,40.6%
