Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2022 Strasbourg R32,L vs Tan,4.5%,50.0%,22.5%,65.2%,10.2%,11.1%,9.1%,0.0%,0.0%,2.1%,0.0%,43,43
2022 Australian Open R64,L vs Pavlyuchenkova,0.0%,-,11.1%,63.6%,7.1%,11.1%,0.0%,4.5%,0.0%,1.5%,50.0%,27,23
2022 Australian Open R128,W vs Anderson,0.0%,-,14.4%,66.7%,13.6%,20.4%,0.0%,7.1%,12.5%,1.8%,33.3%,55,78
2021 Australian Open R64,L vs Pegula,4.9%,0.0%,12.7%,60.0%,1.9%,6.7%,0.0%,6.7%,50.0%,1.6%,0.0%,-67,-4
2021 Australian Open R128,W vs Aiava,0.0%,-,18.3%,76.9%,11.3%,17.5%,0.0%,21.7%,40.0%,0.7%,50.0%,-36,-34
2019 Guangzhou F,L vs Kenin,0.0%,-,8.5%,41.2%,11.8%,13.0%,28.6%,2.1%,0.0%,1.7%,40.0%,-10,14
2019 Guangzhou SF,W vs Golubic,2.4%,50.0%,14.5%,69.0%,12.8%,12.3%,18.2%,6.7%,23.1%,0.7%,0.0%,37,55
2019 Fed Cup RR,L vs Sabalenka,0.0%,-,4.9%,66.7%,18.8%,24.3%,25.0%,8.8%,30.0%,0.7%,0.0%,63,70
2019 Australian Open R128,L vs Yastremska,1.6%,0.0%,5.8%,57.1%,17.2%,22.7%,0.0%,21.4%,50.0%,0.0%,-,-69,-1
2018 Brisbane R32,L vs Bouzkova,0.0%,-,8.8%,33.3%,13.3%,17.2%,33.3%,9.1%,25.0%,0.8%,0.0%,-45,-11
2018 US Open R128,L vs Wozniacki,0.0%,-,11.8%,53.8%,13.4%,30.0%,0.0%,16.7%,50.0%,0.5%,0.0%,17,57
2018 New Haven R32,L vs Sabalenka,0.0%,-,6.4%,71.4%,16.1%,40.0%,0.0%,9.1%,16.7%,0.0%,-,81,53
2017 Madrid R16,L vs Halep,0.0%,-,8.8%,66.7%,18.6%,23.8%,0.0%,5.1%,10.0%,2.7%,37.5%,46,49
2017 Stuttgart R32,L vs Sevastova,0.0%,-,7.8%,76.9%,9.5%,22.2%,0.0%,12.8%,22.2%,1.7%,50.0%,15,14
2017 Miami R16,L vs Halep,1.1%,100.0%,9.9%,78.9%,8.7%,11.3%,6.7%,8.7%,33.3%,0.8%,0.0%,32,50
2016 Roland Garros SF,L vs Muguruza,0.0%,-,2.8%,33.3%,18.8%,33.3%,0.0%,4.3%,16.7%,0.0%,-,-41,-18
2016 Roland Garros R16,W vs Halep,0.0%,-,9.4%,86.7%,18.8%,26.8%,33.3%,8.0%,17.4%,1.3%,20.0%,-42,-22
2016 Madrid SF,L vs Halep,0.0%,-,2.7%,50.0%,9.4%,5.6%,0.0%,5.6%,12.5%,2.4%,33.3%,123,69
2016 Prague F,L vs Safarova,0.0%,-,4.2%,85.7%,12.8%,17.6%,0.0%,14.3%,50.0%,0.5%,100.0%,-21,22
2016 Brisbane R16,L vs Suarez Navarro,0.0%,-,8.0%,64.3%,17.4%,25.8%,0.0%,12.2%,40.0%,0.4%,0.0%,45,35
Career (44 matches),,0.9%,53.6%,9.4%,68.1%,13.4%,17.8%,11.7%,8.0%,20.3%,0.9%,24.7%,17,27
