Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Strasbourg R32,L vs Tan,0.92,0.60,39.4,2.2,0.0%,39.1%,0.0%,33.3%,43.3%,39.3%
2022 Australian Open R64,L vs Pavlyuchenkova,0.81,0.52,34.7,2.1,3.8%,53.8%,0.0%,37.5%,38.5%,30.4%
2022 Australian Open R128,W vs Anderson,1.05,1.19,67.0,4.7,5.5%,69.1%,17.3%,57.7%,41.2%,41.2%
2021 US Open R128,L vs Kontaveit,0.99,0.60,48.2,2.1,2.9%,45.7%,5.9%,52.9%,38.5%,21.7%
2021 Wimbledon R128,L vs Rogers,1.02,0.82,67.9,3.2,4.3%,46.8%,0.0%,56.1%,33.3%,45.0%
2021 Australian Open R64,L vs Pegula,0.94,0.40,31.6,2.0,0.0%,22.7%,5.0%,50.0%,25.0%,29.4%
2021 Australian Open R128,W vs Aiava,1.07,1.24,63.5,2.2,3.1%,62.5%,3.1%,46.9%,55.0%,50.0%
2020 Australian Open R128,L vs Mcnally,0.89,0.72,47.0,2.1,0.0%,68.6%,0.0%,29.4%,35.1%,47.2%
2019 Guangzhou F,L vs Kenin,0.94,0.84,61.6,5.5,12.0%,62.0%,6.7%,55.6%,37.0%,36.0%
2019 Guangzhou SF,W vs Golubic,1.09,1.18,60.0,4.5,14.9%,66.0%,4.5%,45.5%,43.9%,51.9%
2019 US Open R128,L vs Alexandrova,1.02,0.64,48.1,2.3,0.0%,40.9%,4.5%,40.9%,30.3%,44.8%
2019 Wimbledon R128,L vs Suarez Navarro,0.92,0.70,50.2,2.4,3.2%,48.4%,12.5%,45.8%,33.3%,47.2%
2019 Eastbourne R32,L vs Kerber,0.82,0.75,59.2,2.7,-,62.5%,-,51.7%,38.9%,39.4%
2019 Eastbourne R64,W vs Kenin,1.24,1.51,43.9,2.2,-,64.5%,-,64.3%,52.2%,33.3%
2019 Roland Garros R64,L vs Alexandrova,1.05,0.76,57.2,5.0,5.2%,48.3%,10.7%,58.9%,35.7%,31.7%
2019 Roland Garros R128,W vs Strycova,1.11,1.35,62.9,2.2,3.0%,66.7%,0.0%,59.4%,45.7%,44.1%
2019 Strasbourg R32,W vs Pegula,1.03,1.89,34.6,2.0,-,73.1%,-,65.2%,64.5%,48.4%
2019 Anning R32,L vs Raina,0.92,0.92,90.1,3.5,5.0%,56.7%,7.0%,45.6%,50.0%,46.7%
2019 Fed Cup RR,L vs Sabalenka,0.98,0.90,77.7,3.3,7.9%,49.2%,8.3%,46.7%,53.8%,40.7%
2019 Fed Cup RR,L vs Azarenka,0.96,0.52,36.1,2.1,0.0%,46.2%,4.2%,33.3%,28.6%,36.8%
2022 (3 matches),,0.96,0.81,52.3,2.6,3.8%,58.7%,9.3%,47.4%,41.1%,38.2%
2021 (4 matches),,1.02,0.80,56.5,2.3,2.9%,46.3%,3.1%,52.0%,39.8%,39.8%
2020 (1 matches),,0.89,0.72,47.0,2.1,0.0%,68.6%,0.0%,29.4%,35.1%,47.2%
2019 (21 matches),,1.00,0.91,59.1,3.0,5.5%,55.9%,6.8%,52.9%,40.1%,42.5%
2018 (39 matches),,0.99,0.91,53.3,2.6,5.7%,57.8%,6.5%,60.0%,39.4%,36.1%
Career (419 matches),,1.02,1.08,56.9,2.7,4.1%,59.6%,4.4%,60.0%,42.2%,42.7%
