Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Strasbourg R32,L vs Tan,63% (5/8),40% (2/5),1/5,86% (6/7),0% (0/6),0/2,0/0,0/1,0/0,0/0
2022 Australian Open R64,L vs Pavlyuchenkova,38% (3/8),33% (1/3),1/5,63% (5/8),0% (0/5),0/1,0/0,1/1,0/0,0/0
2022 Australian Open R128,W vs Anderson,53% (8/15),63% (5/8),1/2,40% (6/15),67% (4/6),3/4,1/1,2/2,0/0,0/0
2021 US Open R128,L vs Kontaveit,13% (1/8),0% (0/1),0/4,86% (6/7),33% (2/6),0/0,0/0,0/0,0/0,0/0
2021 Wimbledon R128,L vs Rogers,36% (5/14),80% (4/5),1/6,64% (9/14),22% (2/9),1/4,1/1,2/3,0/0,2/2
2021 Australian Open R64,L vs Pegula,0% (0/6),- (0/0),0/5,86% (6/7),0% (0/6),0/0,0/0,0/1,0/0,0/1
2021 Australian Open R128,W vs Aiava,60% (6/10),100% (6/6),4/4,50% (5/10),20% (1/5),2/6,2/2,0/0,1/1,0/0
2020 Australian Open R128,L vs Mcnally,50% (4/8),25% (1/4),0/3,78% (7/9),29% (2/7),1/1,0/0,0/2,0/0,0/1
2019 Guangzhou F,L vs Kenin,27% (4/15),50% (2/4),1/5,40% (6/15),17% (1/6),2/2,0/0,3/3,0/0,1/1
2019 Guangzhou SF,W vs Golubic,50% (7/14),71% (5/7),1/4,38% (5/13),20% (1/5),3/4,0/1,1/1,0/0,0/0
2019 US Open R128,L vs Alexandrova,38% (3/8),33% (1/3),1/4,63% (5/8),0% (0/5),1/1,0/0,0/1,0/0,0/0
2019 Wimbledon R128,L vs Suarez Navarro,40% (4/10),50% (2/4),1/5,50% (5/10),0% (0/5),2/2,0/0,1/1,0/0,0/0
2019 Eastbourne R32,L vs Kerber,42% (5/12),40% (2/5),1/4,42% (5/12),0% (0/5),1/2,0/0,0/0,0/0,0/0
2019 Eastbourne R64,W vs Kenin,44% (4/9),100% (4/4),1/1,20% (2/10),50% (1/2),1/2,1/1,0/0,1/1,0/0
2019 Roland Garros R64,L vs Alexandrova,38% (5/13),40% (2/5),0/4,62% (8/13),50% (4/8),2/2,1/2,1/1,0/0,1/1
2019 Roland Garros R128,W vs Strycova,40% (4/10),75% (3/4),0/1,20% (2/10),50% (1/2),2/2,0/0,0/0,0/0,0/0
2019 Strasbourg R32,W vs Pegula,88% (7/8),71% (5/7),0/1,25% (2/8),50% (1/2),3/4,1/1,0/0,1/1,0/0
2019 Anning R32,L vs Raina,56% (9/16),78% (7/9),4/7,63% (10/16),30% (3/10),4/6,0/0,0/0,0/0,0/0
2019 Fed Cup RR,L vs Sabalenka,59% (10/17),80% (8/10),5/8,63% (10/16),10% (1/10),2/8,1/3,1/2,0/0,1/1
2019 Fed Cup RR,L vs Azarenka,14% (1/7),100% (1/1),1/5,86% (6/7),0% (0/6),0/1,0/0,0/1,0/0,0/0
2022 (3 matches),,51.6%,50.0%,25.0%,56.7%,23.5%,42.9%,100.0%,75.0%,-,-
2021 (4 matches),,31.6%,83.3%,26.3%,68.4%,19.2%,30.0%,100.0%,50.0%,100.0%,66.7%
2020 (1 matches),,50.0%,25.0%,0.0%,77.8%,28.6%,100.0%,-,0.0%,-,0.0%
2019 (21 matches),,40.0%,69.8%,28.2%,48.8%,21.4%,69.1%,46.2%,71.4%,100.0%,75.0%
2018 (39 matches),,34.8%,68.8%,21.7%,40.6%,26.8%,74.7%,94.4%,64.1%,100.0%,55.6%
Career (419 matches),,44.1%,74.2%,29.6%,39.5%,30.3%,75.6%,75.7%,69.9%,76.3%,68.4%
