Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,4,1,3,25.0%,2-7,22.2%,37-51,42.0%,0-3,0.0%,4,61.9%,25.6%,5.2%,5.9%,61.5%,65.0%,39.6%,55.2%,38.8%,46.9%,0.87,R32 (2x)
2021,11,1,10,9.1%,5-20,20.0%,81-141,36.5%,0-0,-,10,56.4%,16.5%,3.9%,5.2%,64.7%,61.0%,37.3%,52.7%,35.3%,44.5%,0.74,R32 (4x)
2020,4,1,3,25.0%,2-6,25.0%,31-49,38.8%,2-0,100.0%,4,57.9%,15.0%,3.3%,5.4%,69.6%,62.5%,38.1%,55.1%,37.2%,46.2%,0.83,R16 (Brisbane)
2019,34,15,19,44.1%,36-44,45.0%,346-403,46.2%,6-0,100.0%,34,62.8%,28.8%,6.4%,6.5%,58.6%,65.9%,40.6%,55.4%,41.1%,48.3%,0.92,F (Guangzhou)
2018,42,17,25,40.5%,35-54,39.3%,395-451,46.7%,2-8,20.0%,42,69.8%,23.9%,6.3%,5.1%,60.7%,65.9%,47.1%,58.5%,37.9%,48.4%,0.91,SF (Mallorca)
2017,41,22,19,53.7%,55-44,55.6%,491-450,52.2%,6-0,100.0%,41,71.3%,30.6%,5.3%,4.1%,62.1%,66.6%,48.5%,59.8%,42.8%,51.3%,1.06,W (Strasbourg)
2016,55,30,25,54.5%,64-60,51.6%,596-607,49.5%,8-8,50.0%,54,70.6%,28.3%,5.1%,6.2%,61.0%,65.5%,47.0%,58.3%,40.3%,49.4%,0.97,F (Prague)
2015,57,33,24,57.9%,70-59,54.3%,646-559,53.6%,3-8,27.3%,43,78.0%,33.5%,7.3%,5.3%,60.5%,68.1%,58.0%,64.1%,40.6%,52.1%,1.13,W (2x)
2014,58,34,24,58.6%,78-54,59.1%,656-573,53.4%,8-7,53.3%,51,-,-,6.4%,4.1%,62.0%,68.5%,50.7%,61.7%,42.2%,51.9%,1.10,W (Osaka)
2013,66,42,24,63.6%,94-56,62.7%,769-621,55.3%,6-7,46.2%,56,-,-,4.2%,5.2%,62.0%,67.2%,47.0%,59.5%,44.7%,52.1%,1.10,W (2x)
2012,68,44,24,64.7%,97-61,61.4%,824-691,54.4%,9-14,39.1%,58,-,-,5.1%,4.3%,65.1%,67.1%,49.8%,61.0%,42.2%,51.7%,1.08,F (2x)
2011,68,45,23,66.2%,99-58,63.1%,818-652,55.6%,9-8,52.9%,59,-,-,4.6%,3.0%,64.0%,69.4%,52.8%,63.5%,41.6%,52.6%,1.14,W (US Open)
2010,66,47,19,71.2%,100-53,65.4%,815-630,56.4%,11-9,55.0%,59,-,-,6.8%,4.5%,60.2%,69.4%,51.2%,62.2%,42.8%,52.5%,1.13,W (Charleston)
2009,64,44,20,68.8%,98-52,65.3%,784-613,56.1%,11-5,68.8%,52,-,-,6.6%,4.8%,59.1%,67.7%,49.2%,60.1%,43.0%,51.8%,1.08,W (Osaka)
2008,30,18,12,60.0%,37-26,58.7%,303-256,54.2%,2-2,50.0%,24,-,-,8.1%,5.6%,51.7%,70.1%,49.6%,60.2%,43.0%,51.5%,1.08,F (Seoul)
2007,32,15,17,46.9%,34-37,47.9%,329-331,49.8%,2-6,25.0%,29,-,-,6.2%,4.1%,61.6%,65.9%,47.0%,58.7%,39.7%,49.6%,0.96,QF (2x)
2006,58,34,24,58.6%,71-56,55.9%,600-557,51.9%,3-8,27.3%,36,-,-,6.4%,3.6%,62.3%,64.8%,47.8%,58.4%,38.7%,48.4%,0.93,F (Prague)
2005,42,19,23,45.2%,46-51,47.4%,453-463,49.5%,6-10,37.5%,9,-,-,6.6%,6.3%,56.6%,71.7%,46.0%,60.5%,40.2%,50.2%,1.02,F (2x)
2004,38,18,20,47.4%,42-44,48.8%,380-423,47.3%,7-2,77.8%,5,-,-,4.3%,4.7%,50.8%,65.1%,46.4%,55.9%,35.5%,45.7%,0.80,SF (Gold Coast)
2003,7,2,5,28.6%,6-11,35.3%,86-91,48.6%,0-5,0.0%,1,-,-,7.6%,6.3%,49.4%,74.4%,35.0%,54.4%,38.2%,46.5%,0.84,
2002,4,1,3,25.0%,4-6,40.0%,37-49,43.0%,0-0,-,0,,,,,,,,,,,,R16 (Australia Circuit 4 40K)
2001,6,4,2,66.7%,8-4,66.7%,59-50,54.1%,0-0,-,0,,,,,,,,,,,,F (Australia Circuit 4 40K)
Career,855,487,368,57.0%,1083-863,55.7%,9536-8711,52.3%,101-110,47.9%,671,69.6%,28.1%,5.8%,4.7%,61.2%,67.3%,48.8%,60.1%,41.5%,50.8%,1.04,
