Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 US Open R64,L vs Monfils,0.92,0.52,27.2,2.0,8.6%,51.4%,3.1%,53.1%,32.5%,20.6%
2019 US Open R128,W vs Humbert,1.11,1.10,61.5,3.0,9.6%,66.0%,8.8%,67.0%,33.3%,32.9%
2019 Washington R64,W vs Torpegaard,0.99,1.37,52.8,2.3,-,68.9%,-,75.0%,41.7%,36.4%
2019 Atlanta R32,L vs Klahn,0.89,0.70,56.8,3.3,-,66.7%,-,77.8%,27.0%,16.7%
2019 Wimbledon R128,L vs Pella,0.92,0.81,49.9,2.7,17.9%,67.2%,11.7%,66.7%,30.4%,28.1%
2019 Surbiton CH QF,W vs Ebden,1.14,1.92,44.3,2.1,-,77.8%,-,70.8%,50.0%,34.8%
2019 Roland Garros R128,L vs Paire,1.01,0.73,38.0,2.1,7.9%,57.1%,3.4%,60.3%,37.7%,21.1%
2019 Munich R32,L vs Molleker,0.89,0.83,73.2,3.2,15.8%,64.9%,15.4%,73.1%,32.0%,25.6%
2019 Barcelona R64,L vs Mayer,0.88,0.88,73.4,3.1,0.0%,73.6%,8.2%,59.2%,32.3%,34.5%
2019 Davis Cup RR,L vs Lock,0.94,0.64,44.2,2.1,8.1%,54.1%,12.9%,64.5%,27.3%,29.0%
2019 Davis Cup RR,W vs Garanganga,1.04,1.60,61.7,2.3,6.1%,81.8%,10.3%,65.5%,31.9%,47.7%
2019 Miami R128,L vs Ramos,0.71,0.52,35.1,2.1,11.1%,55.6%,0.0%,54.2%,35.7%,30.8%
2019 Indian Wells R128,L vs Albot,0.89,0.52,36.8,2.2,0.0%,36.4%,15.0%,50.0%,43.5%,22.7%
2019 Acapulco R32,L vs Schwartzman,0.98,0.83,58.5,2.5,6.3%,52.1%,8.9%,48.9%,42.9%,40.5%
2019 Rotterdam R32,L vs Gulbis,0.94,0.35,48.5,2.0,5.9%,52.9%,6.1%,60.6%,17.4%,15.0%
2019 Rotterdam Q1,W vs Griekspoor,1.18,1.41,71.4,8.5,19.0%,74.1%,23.5%,78.4%,23.0%,34.5%
2019 Sofia R16,L vs Verdasco,0.93,0.71,50.6,2.3,18.4%,65.8%,8.6%,54.3%,25.0%,36.8%
2019 Sofia R32,W vs Wawrinka,1.47,1.10,61.3,5.9,17.0%,68.1%,6.7%,75.6%,19.1%,23.3%
2019 Australian Open R64,L vs Goffin,0.94,0.71,34.2,3.9,17.2%,64.1%,15.3%,62.7%,24.6%,31.4%
2019 Australian Open R128,W vs Granollers,1.35,1.75,30.7,2.1,10.9%,73.9%,11.9%,66.7%,35.7%,41.2%
2019 (22 matches),,1.01,0.88,52.4,2.6,10.1%,64.1%,8.7%,65.1%,31.4%,30.4%
2018 (47 matches),,1.03,1.07,56.0,2.7,15.4%,67.4%,12.6%,67.9%,33.3%,34.3%
2017 (55 matches),,1.02,1.04,52.8,2.6,14.9%,68.8%,11.5%,65.4%,31.6%,35.6%
2016 (48 matches),,1.04,1.14,55.1,2.6,13.3%,66.9%,11.8%,68.0%,35.5%,36.3%
2015 (25 matches),,1.00,1.03,54.0,2.6,14.9%,66.8%,11.6%,67.5%,31.9%,35.8%
Career (292 matches),,1.03,1.05,54.2,2.6,13.2%,67.5%,10.9%,66.3%,33.0%,34.8%
