Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 US Open R64,L vs Monfils,17,32,0.5,12.1%,22.7%,13,27,0.5,10.7%,22.3%,7.4%,2.5%,1.3,17.0%,12.8%
2019 US Open R128,W vs Humbert,47,57,0.8,14.0%,17.0%,30,48,0.6,9.9%,15.9%,6.6%,2.6%,0.9,19.0%,21.1%
2019 Wimbledon R128,L vs Pella,64,59,1.1,24.6%,22.7%,45,52,0.9,19.5%,22.5%,10.8%,7.4%,1.2,11.2%,9.2%
2019 Roland Garros R128,L vs Paire,17,32,0.5,7.1%,13.4%,17,32,0.5,8.2%,15.5%,,,1.2,17.2%,14.2%
2019 Acapulco R32,L vs Schwartzman,26,49,0.5,15.1%,28.5%,19,46,0.4,12.1%,29.3%,3.2%,7.0%,0.6,9.9%,15.7%
2019 Rotterdam R32,L vs Gulbis,12,25,0.5,11.1%,23.1%,7,23,0.3,7.9%,25.8%,4.5%,3.4%,1.9,24.1%,13.0%
2019 Australian Open R64,L vs Goffin,43,54,0.8,18.3%,23.0%,22,51,0.4,11.1%,25.8%,7.6%,3.0%,1.3,15.3%,11.5%
2018 Basel F,L vs Federer,24,32,0.8,17.0%,22.7%,10,28,0.4,8.8%,24.6%,4.4%,4.4%,1.1,14.9%,14.2%
2018 Basel SF,W vs Zverev,50,47,1.1,22.8%,21.5%,24,41,0.6,14.1%,24.1%,7.1%,5.3%,0.9,11.0%,12.8%
2018 Basel QF,W vs Fritz,38,24,1.6,22.1%,14.0%,20,21,1.0,14.8%,15.6%,6.7%,5.2%,1.3,17.4%,14.0%
2018 US Open R128,L vs Cilic,12,28,0.4,9.2%,21.5%,7,25,0.3,6.8%,24.3%,2.9%,3.9%,1.1,21.5%,20.0%
2018 Wimbledon R128,L vs Haase,67,46,1.5,22.0%,15.1%,41,40,1.0,16.2%,15.8%,8.3%,5.9%,2.0,15.5%,7.6%
2018 Roland Garros R128,L vs Cecchinato,53,45,1.2,15.3%,13.0%,53,45,1.2,17.4%,14.8%,,,1.8,11.0%,6.1%
2018 Sofia F,L vs Basic,42,35,1.2,19.0%,15.8%,24,27,0.9,13.3%,14.9%,8.3%,2.8%,1.7,14.5%,8.6%
2018 Sofia SF,W vs Kovalik,20,16,1.3,18.2%,14.5%,12,14,0.9,12.4%,14.4%,5.2%,7.2%,0.5,10.0%,20.0%
2018 Australian Open R128,L vs Simon,28,49,0.6,14.7%,25.8%,28,49,0.6,16.7%,29.2%,,,0.7,8.4%,11.6%
2017 US Open R128,L vs Tsonga,29,26,1.1,15.8%,14.2%,23,21,1.1,14.8%,13.5%,7.1%,5.2%,1.4,20.8%,15.3%
2017 Wimbledon R128,L vs Gojowczyk,38,47,0.8,15.4%,19.1%,25,42,0.6,11.4%,19.2%,5.9%,2.3%,1.2,15.4%,12.6%
2017 Roland Garros R128,L vs Ramos,35,68,0.5,14.4%,28.0%,27,63,0.4,12.1%,28.1%,5.8%,5.8%,1.8,14.4%,7.8%
2016 Wimbledon R128,L vs Pouille,36,34,1.1,16.7%,15.8%,24,31,0.8,13.3%,17.1%,8.8%,3.9%,1.3,16.3%,13.0%
Career (24 matches),,801,897,0.9,16.9%,18.9%,540,808,0.7,13.2%,19.8%,5.9%,3.9%,1.1,14.7%,12.9%
